"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"19",33.6,210748,77315.6,177753.7,2503625.5,35465.6,637860.8,64479.8,871177.8,154029.6,165501.6,63216.2,559843.2,236620,555762,57139.4,43220.6,273821.6,1073899.6,758233.6,923760,1201369.6
"20",35.4,222120.8,84315.2,180325.8,2921687.8,38802.5,834710.4,79762.2,993943.7,190090.4,193880.8,67207,786432,331764.8,779883,84014.8,51724.4,343257.6,1192012.8,821353.6,1029331.2,1186643.2
"21",37.1,192196,59846.8,166419,2571634.8,40590,670612.8,63196.6,887961.6,148774.4,151521.2,56076.4,614656,262754.4,621502,65361.8,44644.6,266443.2,1087775.1,721072,924665.6,1094467.2
"22",38.9,232730.4,91374.8,166607.5,2961164.2,42438.8,800035.2,75590.8,950345.3,175669.6,183412.8,58683.8,713827.2,297008.8,714331,84174.8,50440.6,309476.8,1095698.4,708496,907068.8,1079024
"23",40.7,200378.4,56357.4,149893,2514064.5,32051.3,695360,66866,864101.7,160647.6,160327.2,54411.8,630963.2,269649.6,626908,68350.6,43401,287765.6,1099785.6,766134.4,991392,1171584
"24",42.4,223042.4,63637.6,150103.5,2517558.7,32096.3,674820.8,66044.2,858218.1,167948.8,170295.2,57640.8,762668.8,307857.6,786529,88466.6,49137.2,308053.6,1083462.6,709561.6,958710.4,1154614.4
"25",44.2,235096,68109.6,154535.5,2857486.3,38555,806729.6,78298.2,952378.6,186400,187503.2,57399.8,730336,292315.2,715408,75269.6,49437.6,317813.6,1194959.6,794272,1047382.4,1283692.8
"26",46,244100.8,66244.4,160795.6,3178262.8,42783.8,886835.2,85618.4,1061643.7,216664,217306.4,65221.8,828169.6,337824,824480,86922,51022.2,321035.2,1126104.2,733628.8,993510.4,1201836.8
"27",47.7,241755.2,70677.6,161415.7,2939305.8,39369.7,792531.2,75008.8,958115.5,173784,178377.2,57520.6,702620.8,293076,708277,80183.2,51423.6,320795.2,1141148.7,779318.4,1014006.4,1190096
"28",49.5,231727.2,60930.2,158773.8,2812348.7,36003.1,743731.2,68531.2,887981.5,168550.4,160046.4,51263,610104,257517.6,607140,66003.8,40432.6,264723.2,963840.1,673036.8,873216,1023673.6
"29",51.3,190190.4,50882,134623.6,2522849.3,36306.3,708796.8,69594.2,873709.9,153788.8,150600.4,44364,561124.8,239850.4,568588,59145,34415.8,269925.6,993811.2,676307.2,899590.4,1055801.6
"30",53,214338.4,62835.2,141116.8,2601420.8,35200,669371.2,62815.4,790627.2,139308.8,139608.4,40453,539344,238324,561919,57781.4,31808.6,191729.6,642329.6,417884.8,562150.4,609539.2
"31",54.8,138386.4,36662.2,118478.8,1739265.8,25086.3,512068.8,53449.2,700694.8,128698.4,130183.2,41355.2,523038.4,228216,516397.5,55374.4,34897,226384,822900.7,540724.8,742070.4,846848
"32",56.6,169772.8,45627.2,131308.6,2039979.5,25475.6,556748.8,53509.2,726164.5,137644,133672.8,40954.2,502480,226892.8,497028,48756,27717,193020.8,689661.8,493758.4,703481.6,835875.2
"33",58.3,191494.4,56899,137537.2,2569074.2,35193.8,720854.4,70115.6,850387.2,161711.2,149416.8,46188.8,609862.4,268086.4,664745,68190.4,38306.8,282909.6,945761.7,613851.2,870326.4,981017.6
