"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"16",28.3,93320,458997.2,100444.5,1354067.5,22388.7,378876,38407,635695.4,102586,84635.6,66926.6,322057.6,127676,338233.5,42137.6,28198.4,125624,488395.8,317445.6,346828.8,391392
"17",30.1,99116.8,73083.8,93662.6,1356022.5,17984.4,379198.4,38146.4,605857.8,98374.4,79120.4,44263.6,325569.6,130905.2,342339.5,33493.2,26273.2,131129.6,472449.5,287961.6,355872,386979.2
"18",31.8,101463.2,96494,87029.6,1279030.2,20853.8,359483.2,37765.4,540147.1,92378,84917.2,47672.6,316079.2,126593.6,342364.5,32711.2,28238.8,122471.2,470391.3,290389.6,344601.6,355211.2
"19",33.6,92939.2,46008.4,86038.6,1408449.1,18679.7,375467.2,37805.4,606716.9,95747.6,78859.8,35920.2,332849.6,127896.4,353811.5,32671,31567.8,121180,494302.5,279839.2,357516.8,354086.4
"20",35.4,94383.6,44504,81410.4,1342777.4,22084,386339.2,38306.8,513691.4,106898,75791.2,37865.6,310143.2,124748.4,357866.5,31748.4,25932,124924,485282.7,285115.2,351539.2,356252.8
"21",37.1,95526.4,36762.6,88101.7,1326416.4,21110.6,376948.8,37224,518512.3,91655.6,73124,36722.4,309102.4,128518.8,356966,34095.2,26613.8,126605.6,472667.3,271356.8,351720,367684.8
"22",38.9,92418,37464.4,84515.6,1371339.9,21093.8,377251.2,36000.6,493418.4,93079.6,81708.2,33473.4,310805.6,126492.4,350197,31808.4,24427.8,118697.6,447609.4,250156.8,342534.4,336699.2
"23",40.7,90873.2,41455.6,79992,1232342.5,21699.2,350680,34736.8,466446.4,89008,74006,30464.8,300015.2,120295.6,330351.5,30043.6,21921,110209.2,421207.9,263113.6,337260.8,326870.4
"24",42.4,87263.6,32651,81813.6,1217652.4,14203.8,336697.6,33613.6,469931.1,85638.8,68531.4,32791.2,284212,115763.6,334256,29261.4,21479.6,108657.6,430693.8,230142.4,323722.4,324805.6
"25",44.2,85960.2,24488,81705.6,1230300.7,21277.5,344660.8,33513.4,472892.4,93019.2,66164.8,32049.2,279660,113577.6,326597.5,28659.6,20757.6,105053.6,405371.8,232508,318128.8,306034.4
"26",46,82810.8,32149.4,76478.8,1151727.7,21687.5,339005.6,34175,445339.8,83793.8,65924,29522,279360,110408.4,326573.5,28018,21299,106044.8,407065.7,226532.8,318709.6,307456.8
"27",47.7,81066.2,44724.8,79350.9,1191271.8,18001.6,325788.8,32069.2,461992.1,83552.8,65241.8,32611,271196.8,113877.2,323732.5,29080.8,20497,101660.8,411515.9,216804.8,303124.8,303526.4
"28",49.5,82931.6,23766,75004.8,1140800.9,14266.3,326811.2,34375.6,457732.6,80263.8,62975.8,28960.6,271137.6,105956,312947.5,27656.8,19634.6,107376.4,396851.8,222139.2,305190.4,293136.8
"29",51.3,78799.8,22181.4,79054.7,1118531.3,14347.5,309042.4,30465,435159.7,75270,61792.4,27456.4,260546.4,105554.4,313710,25531,18150.4,99118.4,388351,216043.2,301100,295240.8
"30",53,76473,23204.4,75543.7,1105783.5,14368.8,310104.8,30524.8,428512.4,77475.8,59566.2,26032.4,253628.8,104411.2,300133.5,28178.4,19273.4,99027.6,374557.4,213615.2,298514.4,287340.8
"31",54.8,76593.4,28178.6,77800.3,1090617.7,13243.4,307718.4,30565,421350.7,75831.8,61350.6,25410.8,245364,104932.4,296943.5,27537,17368.2,95454.8,368130.5,207680,290852,283630.4
"32",56.6,74648.6,21700.4,77896.7,1070753,13259.8,299716,31246.8,418266.4,76874.6,60268.4,25089.6,249976.8,103930.4,300008.5,24929.2,18371,97256,372192.8,210286.4,283993.6,272479.2
"33",58.3,74447.4,22442.4,75033.9,1051330.7,14265,291511.2,30705.4,404020.5,76212,58262.4,25210.2,244823.2,104832.4,295718,25751.6,17428.4,98117.6,375419.1,211670.4,287120,277815.2
"34",60.1,77135.4,22623,78702.2,1060353.7,17862.5,296387.2,30484.8,397583.5,73124,58222.6,22362.2,248975.2,100179.2,292826.5,27757.2,17428.2,97496.4,365359.6,206877.6,288745.6,275668
