"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",33.6,176627.875,75626.4,84034.725,2496509.3875,33762.275,623521.2,56099.9,692385.9375,145609,163494.5875,61560.75,555912.625,176261.575,555679.1875,57023.1,42969.925,273418.475,1072196.275,757772.175,923744.375,1201332.9375
"2",35.4,188000.675,82626,86606.825,2914571.6875,37099.175,820370.8,71382.3,815151.8375,181669.8,191873.7875,65551.55,782501.425,271406.375,779800.1875,83898.5,51473.725,342854.475,1190309.475,820892.175,1029315.575,1186606.5375
"3",37.1,158075.875,58157.6,72700.025,2564518.6875,38886.675,656273.2,54816.7,709169.7375,140353.8,149514.1875,54420.95,610725.425,202395.975,621419.1875,65245.5,44393.925,266040.075,1086071.775,720610.575,924649.975,1094430.5375
"4",38.9,198610.275,89685.6,72888.525,2954048.0875,40735.475,785695.6,67210.9,771553.4375,167249,181405.7875,57028.35,709896.625,236650.375,714248.1875,84058.5,50189.925,309073.675,1093995.075,708034.575,907053.175,1078987.3375
"5",40.7,166258.275,54668.2,56174.025,2506948.3875,30347.975,681020.4,58486.1,685309.8375,152227,158320.1875,52756.35,627032.625,209291.175,626825.1875,68234.3,43150.325,287362.475,1098082.275,765672.975,991376.375,1171547.3375
"6",42.4,188922.275,61948.4,56384.525,2510442.5875,30392.975,660481.2,57664.3,679426.2375,159528.2,168288.1875,55985.35,758738.225,247499.175,786446.1875,88350.3,48886.525,307650.475,1081759.275,709100.175,958694.775,1154577.7375
"7",44.2,200975.875,66420.4,60816.525,2850370.1875,36851.675,792390,69918.3,773586.7375,177979.4,185496.1875,55744.35,726405.425,231956.775,715325.1875,75153.3,49186.925,317410.475,1193256.275,793810.575,1047366.775,1283656.1375
"8",46,209980.675,64555.2,67076.625,3171146.6875,41080.475,872495.6,77238.5,882851.8375,208243.4,215299.3875,63566.35,824239.025,277465.575,824397.1875,86805.7,50771.525,320632.075,1124400.875,733167.375,993494.775,1201800.1375
"9",47.7,207635.075,68988.4,67696.725,2932189.6875,37666.375,778191.6,66628.9,779323.6375,165363.4,176370.1875,55865.15,698690.225,232717.575,708194.1875,80066.9,51172.925,320392.075,1139445.375,778856.975,1013990.775,1190059.3375
"10",49.5,197607.075,59241,65054.825,2805232.5875,34299.775,729391.6,60151.3,709189.6375,160129.8,158039.3875,49607.55,606173.425,197159.175,607057.1875,65887.5,40181.925,264320.075,962136.775,672575.375,873200.375,1023636.9375
"11",51.3,156070.275,49192.8,40904.625,2515733.1875,34602.975,694457.2,61214.3,694918.0375,145368.2,148593.3875,42708.55,557194.225,179491.975,568505.1875,59028.7,34165.125,269522.475,992107.875,675845.775,899574.775,1055764.9375
"12",53,180218.275,61146,47397.825,2594304.6875,33496.675,655031.6,54435.5,611835.3375,130888.2,137601.3875,38797.55,535413.425,177965.575,561836.1875,57665.1,31557.925,191326.475,640626.275,417423.375,562134.775,609502.5375
"13",54.8,104266.275,34973,24759.825,1732149.6875,23382.975,497729.2,45069.3,521902.9375,120277.8,128176.1875,39699.75,519107.825,167857.575,516314.6875,55258.1,34646.325,225980.875,821197.375,540263.375,742054.775,846811.3375
"14",56.6,135652.675,43938,37589.625,2032863.3875,23772.275,542409.2,45129.3,547372.6375,129223.4,131665.7875,39298.75,498549.425,166534.375,496945.1875,48639.7,27466.325,192617.675,687958.475,493296.975,703465.975,835838.5375
"15",58.3,157374.275,55209.8,43818.225,2561958.0875,33490.475,706514.8,61735.7,671595.3375,153290.6,147409.7875,44533.35,605931.825,207727.975,664662.1875,68074.1,38056.125,282506.475,944058.375,613389.775,870310.775,980980.9375
"16",60.1,148690.275,50235.6,41874.425,2365093.0875,26046.675,628231.6,52610.1,617737.2375,137144.2,142696.5875,45115.15,597122.225,197481.575,633379.1875,69637.9,36892.725,265930.475,944363.575,658837.775,924445.175,1046878.5375
"17",61.9,160442.275,47909,49953.525,2335868.3875,30550.475,597028.4,52369.7,579422.1375,127577.8,139286.5875,42327.15,573437.425,190079.175,607693.1875,61475.7,34104.925,229735.275,831984.475,520871.375,779881.975,874763.3375
"18",63.6,129276.275,43637.4,33203.725,1918816.2875,22921.375,524820.4,41479.3,484280.8375,113238.6,112752.9875,33261.95,434714.225,138516.775,455804.1875,49381.7,26985.125,185520.875,643710.175,467784.975,663955.575,769771.3375
"19",65.4,127049.475,42233,30954.925,1925026.3875,29402.975,529940.4,44006.3,534127.8375,119735.8,122359.3875,35608.35,504787.825,172571.975,562736.1875,59610.1,31016.325,224189.675,750463.575,486656.975,679923.575,766324.9375
"20",67.2,125906.275,41451,21964.025,1806347.2875,19285.475,480119.6,41057.9,473608.4375,108927.4,111970.9875,33342.15,436357.425,147159.975,484835.1875,46253.1,27185.725,177352.875,594517.475,419952.975,616005.175,706616.1375
"21",68.9,107695.875,33669.2,23229.925,1653441.6875,20183.575,456916.4,38711.5,453957.7375,103491.4,111910.9875,30895.15,432045.425,143430.375,470080.1875,47195.5,27526.525,188323.275,696816.675,494538.575,682224.375,833547.3375
"22",70.7,134810.275,43897.8,31939.925,1942111.9875,26166.675,534326,44567.9,491864.8375,112135.4,117406.1875,33743.15,480480.625,155744.775,514953.1875,50204.1,30274.325,199314.475,693409.275,471036.175,658301.175,719851.3375
"23",72.5,106410.675,36617.8,18808.125,1569967.5875,16416.975,401439.6,31772.1,387939.6375,85742.6,87422.3875,26964.15,346567.025,110377.575,360824.6875,35883.9,21469.525,148113.675,557852.075,372197.775,507419.575,564860.9375
"24",74.2,92252.275,31844,20826.425,1516835.9875,24120.075,387722.8,31411.1,405482.6375,93343.4,95584.9875,27706.15,380760.625,121648.775,421095.1875,43605.7,26363.525,184139.275,675166.075,449474.575,618126.775,703806.5375
"25",76,110663.875,38643.2,31165.825,1720658.6875,16096.675,462028.4,40977.7,431570.1375,103973.4,109002.5875,33642.95,442375.025,146257.575,454378.6875,46292.9,25741.925,180055.275,608658.675,434592.975,610928.375,667422.5375
"26",77.8,95301.075,34190.6,15247.125,1425095.1875,15843.575,370012.4,32012.9,370109.4375,92341,97430.9875,29330.75,384653.425,126081.575,425575.1875,44588.5,26082.525,193098.475,673781.775,513613.775,697888.375,778056.1375
"27",79.5,124622.275,41110,27105.325,1916180.6875,23113.875,548265.2,48919.9,535659.7375,129784.6,131626.1875,39398.95,529895.025,170345.575,553551.1875,62117.3,35488.725,233848.875,748272.675,499855.375,689469.175,747652.9375
"28",81.3,115476.675,37640.2,25467.325,1694867.3875,16316.975,456873.2,37026.5,460821.1375,106801,111168.9875,33723.15,425205.425,144914.375,464750.6875,48519.3,26704.325,188724.075,670418.475,456935.375,642176.375,692955.3375
"29",83.1,102861.875,34331.2,21971.525,1610818.2875,19954.775,425607.6,35763.3,425614.4375,104614.2,111710.1875,33020.95,439187.825,138777.575,473598.6875,51006.3,28669.725,196803.275,642445.875,451159.375,619070.775,691172.9375
"30",84.8,101096.275,31703.8,21005.725,1553762.7875,25134.975,415378.8,35863.5,423889.0375,97555,101962.9875,28348.15,401141.425,128848.775,424010.1875,42683.1,24337.525,164989.675,540000.975,371053.775,487001.975,555192.1375
