"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,0.0630214391280508,0.463839354094445,0.0295491148318393,1,0.0115786925809857,0.292501615746265,0.0218651846250295,0.256461795634959,0.0608000330572148,0.0578660510553353,0.0318920625547879,0.25266075557498,0.0777659084872857,0.254704562816351,0.0248004001050747,0.0197623246164753,0.0943468946768677,0.364478557898386,0.22611795742888,0.258958520640297,0.274120434253037
"2",30.1,0.0756760328770225,0.0357247692931065,0.0274660677171249,1,0.0106236519837852,0.286789755927138,0.021878742145376,0.238267847497748,0.0643622498205891,0.0590325022102067,0.0286390600966341,0.253188079039217,0.0812548114650062,0.260901245033716,0.0243283942441885,0.0222260309793757,0.0996309996634436,0.357152302100866,0.229229412166153,0.267775140498348,0.272444087255054
"3",31.8,0.0683445346436893,0.0270849348531375,0.024711722444551,1,0.0101467964874932,0.274260623127037,0.0201755878278549,0.238969491818436,0.0607284337612207,0.0577189034388663,0.029979253521867,0.243001390880417,0.0767381046761126,0.263011125008076,0.0242271710422951,0.0185589133214482,0.0911006919124252,0.345675137297213,0.211993513188821,0.253284619595423,0.265258650162388
"4",33.6,0.0610154710720889,0.0225718041047476,0.0221300727590911,1,0.0128567395210443,0.273501249069243,0.0205983549761004,0.246491543745422,0.0552546568187394,0.0583171329930299,0.0274222731200181,0.230811020786885,0.0729748954605697,0.257912798343894,0.0242285952371489,0.0180222120713795,0.0886082418011659,0.345624841039566,0.203227746077605,0.253296323004079,0.260710188720177
"5",35.4,0.0632585474111144,0.0226319171759045,0.019920745625991,1,0.013117152763158,0.276484370253281,0.0206426198944928,0.251870287997295,0.0575005034319516,0.0548188156264482,0.0266507186533385,0.23342533110424,0.0786978434650315,0.265748129324059,0.0235810271587462,0.0187434449897191,0.0870553510151181,0.352471549479791,0.194846647326232,0.257198201547296,0.256527197679912
"6",37.1,0.0654674021310973,0.0292023974480683,0.0218079847109613,1,0.0132778225908885,0.286438703127562,0.0223707922016955,0.240482144307142,0.0577664211501363,0.0547638318573279,0.0287323483152425,0.232123591385755,0.0769977108933611,0.270709010212608,0.0236735461270766,0.0166004406915907,0.0901013361153357,0.340184635698513,0.210139881349961,0.249942488570786,0.258948406271297
"7",38.9,0.0625358131522864,0.0215088825602226,0.0233555966530898,1,0.0134619982917093,0.276309606143639,0.0213182466313533,0.235105159115454,0.0616555717617876,0.054037751059616,0.0250438354413346,0.237586948544839,0.0773828725379511,0.266718899604332,0.0251860772880038,0.0157160088236501,0.0853950131225557,0.341334559725138,0.192158647644729,0.260084908131901,0.255382881930895
"8",40.7,0.0615968091231803,0.0259898734771095,NA,1,0.0133770322797272,0.279664817674895,0.0221859600291977,0.253295249652714,0.0561091333033444,0.0535185300296771,0.0266190979275787,0.226739711711274,0.0769960420549895,0.266746089574278,0.0232533305085359,0.0193172294540225,0.0840324114448271,0.330589526074429,0.190492292475572,0.258843645131387,0.257975935357584
"9",42.4,0.0609133098457714,0.0209594052243624,0.0232656116917074,1,0.0136128058200197,0.273442085081487,0.0215670878680185,0.233898409995696,0.0579258146328764,0.0548671717160564,0.0269895012656374,0.232144790973463,0.0755780287390056,0.273447731063263,0.0234410329704918,0.016586498586692,0.0849178159642447,0.345336444054008,0.189739905245009,0.262240228065996,0.255486050487411
"10",44.2,0.0594655548030578,0.0212185686344202,0.0229493612804504,1,0.0105081875268106,0.27245227983214,0.0210435831607999,0.2247347076177,0.0559143838428657,0.0511399766010278,0.0233554309946796,0.226676137386086,0.0778426408656659,0.269693611680067,0.0235146168887164,0.0161381214841575,0.0860822652509751,0.334485009830827,0.182789481025669,0.250339537069035,0.238041308472756
"11",46,0.0650446499618101,0.0182741607169957,0.02107743980706,1,0.0142839926750413,0.281190847117322,0.0236962449054726,0.238702759981571,0.0576052690169489,0.0545887124871918,0.0236335589280948,0.245863088284591,0.0777339980025798,0.27706599547157,0.025038771419926,0.0168168821450416,0.0867138577082402,0.331417695158642,0.186998404992574,0.252802630462799,0.248322836785196
"12",47.7,0.066489360545212,0.0209388118430861,0.0228935823487706,1,0.0156379102953019,0.295819028469368,0.0234082602013249,0.230243543133494,0.0604067997119911,0.0624808086326873,0.0245993151838642,0.248771474575127,0.0800876631933826,0.292068528400275,0.0258918944026143,0.0172622376579661,0.09393444767843,0.369707949499945,0.200938720976357,0.281445579456889,0.266285915739186
