"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"16",28.3,12233.8,6197,71870.1,9164502.2,3588.1,4251.4,11983,269791.1,16064.6,1162.8,2657,1503.8,3525524.6,75,160,1283,190,39469.4,420.6,0,0
"17",30.1,11632.2,4873.2,75458.3,8599552.1,4485.2,4938.3,13386.8,258990.9,16766.4,1002.4,3027.8,1584.2,3549090,75,150,1564,390,35881.3,581,0,0
"18",31.8,11692.2,4893.2,75494.1,8120968,0,4010.8,13061,258990.9,16044.4,1353.3,6116.8,1523.8,3739349.5,112.5,260.2,1022.2,380,35881.3,380.8,0,0
"19",33.6,11652,5996.4,75458.3,10125115.5,0,3429,12208.8,258990.9,16566,1604,2807.4,1563.8,4744569.3,175,300.5,1383.4,390,53857.8,501,0,25
"20",35.4,11913,6357.2,79082.3,14338542.6,0,3684.8,12359.3,269791.1,16004.4,942,2666.8,2065.2,5395128.8,200,220.2,1323.2,300,61069.9,500.8,0,0
"21",37.1,12394.2,6999,82670.4,12967483.6,3588.1,3469.4,9967.2,273379.2,17167.4,1263,3609.6,2185.8,5571731.5,87.5,160.2,1303,370,50269.6,476,0,33.3
"22",38.9,11431.8,5715.4,79046.4,13802404.8,7176.3,3635,12459.3,262579,16104.6,1282.8,2225.8,1824.8,3411225.6,100,140.2,1182.6,360,43057.5,300.3,20,0
"23",40.7,12113.2,4211.4,68317.9,7804316,0,3509.5,10509.2,248190.6,16064.4,761.6,2546.6,1122.6,2285817.6,162.5,180.2,1283.2,350,32293.1,461.2,0,0
"24",42.4,11271,3990.6,71906,7703561.6,0,3634.8,10448.8,251778.7,16726.4,1062.2,2306,1343.2,3211353.6,100,175.3,1278.3,290,35881.3,450.5,0,0
"25",44.2,10268.2,2426.2,71870.1,6159985.9,0,4161.3,10468.6,248190.6,15783.6,1127.8,1954.8,1243,2051795.2,75,200.3,2025.2,230,17940.6,340.4,0,0
"26",46,11331.2,1804.4,68282,2921488.1,4485.2,4136.3,11306.3,244602.5,15904,1328.5,1704.2,1162.6,2293477.4,137.5,80,1223,260,28705,275.3,0,0
"27",47.7,12233.6,3168.2,71906,8297288.5,5980.2,3935.5,11406.3,251778.7,16345.2,1283.4,2306,1864.6,3590313,100,175.3,942.2,390,39469.4,380.6,0,0
"28",49.5,12334.2,3389,75458.3,8729011.8,4485.2,3985.5,11406.5,251778.7,16605.8,1042.2,1904.8,1664.4,3595835.1,137.5,275.5,1343.4,340,35881.3,280.4,0,0
"29",51.3,11331.2,3449.2,68282,8901708.7,0,3890.4,11205.8,255366.9,14881.2,1228,2285.8,1423.6,4491758.8,87.5,260.2,1543.8,320,39469.4,240.2,0,0
"30",53,12113.4,2988,71870.1,8236146.7,4485.2,2947.8,12309.3,251814.6,15442.6,1182.6,2682,1583.8,3099041.2,137.5,100,1453.5,387.5,39469.4,200,0,0
