"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,-2607.2,5520.0125,67796.0875,9161287.8375,2130.4125,-1532.375,31.8500000000004,261605.675,-1423.9,-32.5250000000001,1091.2625,508.4,3484848.675,40.625,1.78749999999999,-200.7,-77.8125,38908.75,77.5875,0,0
"2",30.1,-3208.8,4196.2125,71384.2875,8596337.7375,3027.5125,-845.474999999999,1435.65,250805.475,-722.099999999999,-192.925,1462.0625,588.8,3508414.075,40.625,-8.21250000000001,80.3,122.1875,35320.65,237.9875,0,0
"3",31.8,-3148.8,4216.2125,71420.0875,8117753.6375,-1457.6875,-1772.975,1109.85,250805.475,-1444.1,157.975,4551.0625,528.4,3698673.575,78.125,101.9875,-461.5,112.1875,35320.65,37.7875,0,0
"4",33.6,-3189,5319.4125,71384.2875,10121901.1375,-1457.6875,-2354.775,257.65,250805.475,-922.5,408.675,1241.6625,568.4,4703893.375,140.625,142.2875,-100.3,122.1875,53297.15,157.9875,0,25
"5",35.4,-2928,5680.2125,75008.2875,14335328.2375,-1457.6875,-2098.975,408.15,261605.675,-1484.1,-253.325,1101.0625,1069.8,5354452.875,165.625,61.9875,-160.5,32.1875,60509.25,157.7875,0,0
"6",37.1,-2446.8,6322.0125,78596.3875,12964269.2375,2130.4125,-2314.375,-1983.95,265193.775,-321.099999999999,67.675,2043.8625,1190.4,5531055.575,53.125,1.98749999999998,-180.7,102.1875,49708.95,132.9875,0,33.3
"7",38.9,-3409.2,5038.4125,74972.3875,13799190.4375,5718.6125,-2148.775,508.15,254393.575,-1383.9,87.4749999999999,660.0625,829.4,3370549.675,65.625,-18.0125,-301.1,92.1875,42496.85,-42.7125,20,0
"8",40.7,-2727.8,3534.4125,64243.8875,7801101.6375,-1457.6875,-2274.275,-1441.95,240005.175,-1424.1,-433.725,980.8625,127.2,2245141.675,128.125,21.9875,-200.5,82.1875,31732.45,118.1875,0,0
"9",42.4,-3570,3313.6125,67831.9875,7700347.2375,-1457.6875,-2148.975,-1502.35,243593.275,-762.099999999999,-133.125,740.2625,347.8,3170677.675,65.625,17.0875,-205.4,22.1875,35320.65,107.4875,0,0
"10",44.2,-4572.8,1749.2125,67796.0875,6156771.5375,-1457.6875,-1622.475,-1482.55,240005.175,-1704.9,-67.5250000000001,389.0625,247.6,2011119.275,40.625,42.0875,541.5,-37.8125,17379.95,-2.61250000000001,0,0
"11",46,-3509.8,1127.4125,64207.9875,2918273.7375,3027.5125,-1647.475,-644.85,236417.075,-1584.5,133.175,138.4625,167.2,2252801.475,103.125,-78.2125,-260.7,-7.8125,28144.35,-67.7125,0,0
"12",47.7,-2607.4,2491.2125,67831.9875,8294074.1375,4522.5125,-1848.275,-544.85,243593.275,-1143.3,88.075,740.2625,869.2,3549637.075,65.625,17.0875,-541.5,122.1875,38908.75,37.5875,0,0
"13",49.5,-2506.8,2712.0125,71384.2875,8725797.4375,3027.5125,-1798.275,-544.65,243593.275,-882.700000000001,-153.125,339.0625,669,3555159.175,103.125,117.2875,-140.3,72.1875,35320.65,-62.6125,0,0
"14",51.3,-3509.8,2772.2125,64207.9875,8898494.3375,-1457.6875,-1893.375,-745.35,247181.475,-2607.3,32.675,720.0625,428.2,4451082.875,53.125,101.9875,60.0999999999999,52.1875,38908.75,-102.8125,0,0
"15",53,-2727.6,2311.0125,67796.0875,8232932.3375,3027.5125,-2835.975,358.15,243629.175,-2045.9,-12.7250000000001,1116.2625,588.4,3058365.275,103.125,-58.2125,-30.2,119.6875,38908.75,-143.0125,0,0
"16",54.8,-4091.2,2812.4125,71384.2875,9222321.7375,3027.5125,-2174.275,-519.75,247181.475,-1925.5,7.67499999999995,700.4625,708.8,3466899.775,53.125,141.9875,-280.9,122.1875,35320.65,37.5875,0,167
"17",56.6,-3549.8,2892.6125,67831.9875,8664584.3375,-1457.6875,-1672.975,959.35,243593.275,-2246.5,132.675,499.6625,1130,3733000.975,115.625,67.2875,-140.5,-37.8125,38908.75,-42.6125,0,0
"18",58.3,-3409.6,2952.6125,64207.9875,10406223.9375,3027.5125,-1522.475,1059.65,247181.475,902.5,-293.325,479.4625,568.4,4708064.675,128.225,-58.2125,-260.7,-17.8125,35320.65,107.4875,0,0
"19",60.1,-3189,2351.0125,67796.0875,8891424.9375,3027.5125,-2324.775,-193.65,243629.175,-2326.5,-52.7250000000001,419.4625,989.6,3251778.475,53.125,167.2875,-140.3,122.1875,38908.75,117.7875,0,75
"20",61.9,-3569.8,1949.8125,67796.0875,9715401.9375,-1457.6875,-1973.475,257.35,239969.275,-1965.7,-193.025,660.0625,588.6,3721397.075,140.625,-118.2125,-381.1,42.1875,38908.75,-67.5125,0,0
"21",63.6,-3550,1488.8125,64207.9875,9391466.4375,3027.5125,-2334.775,282.85,232793.075,-1704.9,583.975,298.8625,909.2,4636911.875,140.625,-32.9125,-29.9000000000001,42.1875,35320.65,-123.0125,0,0
"22",65.4,-3810.8,1769.4125,64207.9875,8419945.8375,5718.6125,-2424.775,-1422.35,240005.175,-1203.5,-193.125,218.6625,648.6,3589142.375,103.125,1.78749999999999,-220.5,-107.8125,35356.45,-42.5125,0,0
"23",67.2,-3630,1468.6125,67796.0875,8366052.0375,3027.5125,-1647.475,-569.85,229204.975,-2507.1,128.075,599.6625,1050,3175034.075,90.625,61.9875,-200.7,122.1875,46120.85,17.5875,0,0
"24",68.9,-3870.6,1789.4125,64243.8875,8211331.7375,-1457.6875,-2299.475,2062.65,236381.175,-2547.1,147.675,900.4625,849.2,4779719.575,40.625,92.0875,-300.9,219.6875,35320.65,258.1875,0,0
"25",70.7,-3509.8,1709.4125,67831.9875,7631957.6375,10502.7125,-2399.775,1059.65,232793.075,-2085.9,533.975,865.2625,749.2,2794776.175,53.125,21.9875,-260.9,32.1875,28144.35,57.7875,0,33.3
"26",72.5,-3670.4,1408.2125,67796.0875,8132177.6375,4522.5125,-1647.475,909.35,232793.075,100.299999999999,-72.7250000000001,499.6625,709,3678503.875,115.625,182.1875,19.7,132.1875,35320.65,-22.8125,0,0
"27",74.2,-4071.4,1067.4125,64207.9875,7581651.6375,-1457.6875,-2223.975,1210.15,232828.975,-2687.7,-243.025,820.4625,548.4,2494481.375,65.625,-33.2125,-140.3,42.1875,28144.35,-22.6125,0,0
"28",76,-4352,1669.2125,64207.9875,5969615.1375,5718.6125,-3076.775,1485.85,229204.975,-2226.1,-233.325,519.6625,588.6,2216783.575,150.525,-18.2125,-260.5,242.1875,31732.45,-123.0125,0,0
"29",77.8,-4933.6,1087.6125,64172.0875,5537856.0375,-1457.6875,-1697.975,1009.65,232793.075,-3329.5,-253.325,519.8625,688.6,2512143.275,40.625,167.2875,-120.5,182.1875,20968.15,-243.0125,0,0
"30",79.5,-5154.2,846.6125,64207.9875,6113499.0375,4522.5125,-2655.575,1335.65,236417.075,-1082.9,148.075,-21.9375,568.4,2231735.175,53.125,21.7875,-160.5,92.1875,24556.25,37.5875,0,0
"31",81.3,-4332,1729.2125,64207.9875,5721281.0375,-1457.6875,-1797.975,2288.15,221992.775,-1965.5,32.675,399.2625,668.6,2567963.475,103.125,-83.2125,-521.5,152.1875,20968.15,82.7875,0,0
