"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",100.8,663.0625,2018.325,5227.775,4633117.8,-423.875,24.0249999999999,345.925,63717.15,-90.2250000000004,-232.9,290.225,1333.425,2438916.025,9.375,-80.5875,82.825,62.0875,148427.05,-56.3125,0,0
"2",102.5,-299.3375,1416.525,5227.775,4527020,-423.875,249.525,546.525,63717.15,110.175,-1085.7,-30.775,1273.425,2383741.625,59.375,-38.8875,-117.775,27.0875,148454.15,43.6875,0,0
"3",104.3,582.8625,1897.925,6584.175,4502523.2,-423.875,-166.775,486.325,60977.25,-270.625,-82.9000000000001,89.725,1513.825,2312759.225,71.875,66.3125,-17.375,64.5875,140288.55,-56.3125,0,0
"4",106.1,-219.5375,1556.925,6584.175,4576067.4,-423.875,-287.175,346.125,60977.25,-70.2250000000004,-132.9,-30.775,1032.425,2252477.625,71.875,-13.8875,-137.775,77.0875,121190.35,-56.3125,0,0
"5",107.8,41.2624999999998,2038.325,9297.075,4486192.3,-423.875,-306.975,526.525,63717.15,110.375,218.1,-70.975,932.225,2143607.225,34.375,-13.8875,283.225,102.0875,104886.35,-6.3125,0,0
"6",109.6,-259.5375,1416.525,1158.575,4483479.5,-423.875,-1.27500000000009,145.325,60977.25,-110.425,117.8,-70.775,1454.025,2122967.225,84.375,-38.8875,-117.775,2.08750000000001,91268.05,43.6875,0,0
"7",111.4,221.6625,1797.525,5227.775,4524280.2,-423.875,-126.575,521.525,60977.25,-90.4250000000002,494.1,39.425,1594.225,2137136.825,21.875,-88.8875,143.025,102.0875,77676.85,-36.3125,0,0
"8",113.1,-680.5375,1897.525,6584.175,4526993,-423.875,374.725,586.725,63717.15,-210.625,418.6,-90.975,1193.225,2097668.025,34.375,-63.8875,62.625,62.0875,66825.65,-36.3125,0,0
"9",114.9,1.46250000000009,1235.925,8618.775,4499810.4,6358.125,-166.775,526.525,66402.85,-30.2250000000004,-408.7,164.725,952.625,1940810.425,46.875,-13.8875,-177.975,32.0875,66825.65,-23.0125,0,0
"10",116.7,201.8625,1677.125,6584.175,4246813.5,-423.875,-1.47500000000014,85.325,60977.25,50.1749999999997,17.2999999999997,-136.075,1127.825,1860829.625,121.875,61.4125,12.625,52.0875,61372.85,10.3875,0,20
"11",118.4,181.6625,1195.925,3871.375,4336580.4,2967.125,-76.4750000000001,466.325,63717.15,-250.825,-183.2,69.425,852.025,1719735.225,96.875,11.1125,143.025,127.0875,58687.15,-16.3125,0,0
"12",120.2,-600.5375,1376.525,1158.575,4366503,-423.875,-51.2750000000001,4.92500000000018,55524.45,9.97499999999991,117.8,-30.575,1032.825,1688004.025,59.375,-63.8875,102.625,-14.6125,55947.25,-56.3125,0,0
"13",122,-560.5375,1556.725,5227.775,4249526.3,-423.875,-126.575,787.125,60977.25,210.575,-57.7000000000003,164.925,1393.825,1601162.425,84.375,-93.8875,-278.175,62.0875,61399.95,18.6875,0,0
"14",123.7,-299.9375,1356.125,3871.375,4260378,-423.875,425.025,586.525,60977.25,-130.425,92.7999999999997,290.225,1428.625,1569572.025,-3.125,-93.8875,-57.575,139.5875,50521.55,-56.3125,50,0
"15",125.5,-269.6375,1616.925,6584.175,4173323.6,-423.875,-1.27500000000009,-396.275,55551.65,-531.425,844.8,214.925,912.425,1512452.025,59.375,-73.8875,-539.175,112.0875,55947.25,-23.0125,0,0
"16",127.3,-119.3375,1376.325,5227.775,4238621,4097.525,550.525,546.525,60977.25,110.375,-132.9,340.225,1052.625,1480381.625,34.375,-80.5875,-398.575,2.08750000000001,61399.95,43.8875,0,0
"17",129,21.2624999999998,1476.725,5227.775,4195080.5,-423.875,74.0249999999999,145.325,55551.65,110.375,494.1,-35.575,892.425,1418928.825,9.375,-53.8875,-197.975,132.0875,64112.75,-6.3125,0,0
"18",130.8,-379.7375,1556.725,5227.775,4252239.3,-423.875,-106.575,646.925,63717.15,70.1749999999997,-283.2,-60.775,1213.225,1424157.625,71.875,86.4125,-438.775,72.0875,61372.85,-16.3125,0,0
"19",132.6,-158.9375,1256.125,3871.375,4219630.9,-423.875,-527.975,125.525,60977.25,-170.625,-82.7000000000003,314.925,626.325,1418378.425,59.375,-80.5875,-37.575,-7.91249999999999,64112.75,-36.3125,0,0
"20",134.3,181.8625,1135.525,8618.775,4143401.5,-423.875,-126.475,-135.275,63690.05,-110.425,-583.9,214.925,1153.025,1422077.625,71.875,-38.8875,423.625,-14.6125,58660.05,-56.3125,0,0
"21",136.1,-339.7375,1596.925,6584.175,4320249.3,-423.875,424.725,767.325,66430.05,-10.2250000000004,42.7999999999997,149.625,1032.625,1441636.025,59.375,-38.8875,343.425,82.0875,58687.15,110.6875,0,0
"22",137.9,-219.4375,1015.325,5227.775,4260404.7,4097.525,-367.575,-135.275,60977.25,-270.825,143.1,164.925,771.825,1502039.225,109.375,36.1125,-238.175,39.5875,50494.45,10.3875,0,0
