Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
156,099;55921,3;23939,0;395551744,0;233604,0;24757152,0;805819,0;831800,0;213834,0;11341,5;170704,0;5345,5;102072,0;46484,0;36384,0;67841,5;34684,0;219756,0;103135,7;310512,0;142988,0;24586,0;38284,0;111184,0;526532,0;318652,0;351096,0;363220,0;460792,0;342340,0
157,493;62281,0;23270,0;403901184,0;198825,3;25142358,0;811130,5;819040,0;213836,0;10742,0;156920,0;6344,5;107579,0;44484,0;33834,0;65539,5;33884,0;210320,0;101111,0;309704,0;146896,0;21936,5;37584,0;114438,0;516792,0;315232,0;334040,0;355020,0;444008,0;322428,0
158,886;57193,0;21063,0;369341440,0;191136,0;24164328,0;765990,1;823800,0;216192,0;9043,0;154262,0;5795,0;108631,0;45134,0;36434,0;64239,0;34334,0;213232,0;90232,0;283972,0;138630,0;24436,0;32784,0;100320,0;515180,0;311464,0;330172,0;334948,0;443652,0;320716,0
160,280;56323,7;21865,3;374113600,0;190323,7;24273716,0;775250,1;811584,0;208768,0;11092,0;160928,0;5845,0;107729,0;43934,0;32884,0;61188,0;33234,0;223618,0;96472,7;286236,0;137928,0;23236,5;34584,0;102872,0;497008,0;325896,0;332128,0;340128,0;434480,0;330168,0
161,674;53846,3;21263,3;382326208,0;179070,2;24616288,0;788869,8;814672,0;204904,0;10042,5;161880,0;5246,0;103323,0;44034,0;31584,0;60438,5;33484,0;220508,0;90991,0;292364,0;131567,0;22086,5;36284,0;100720,0;488888,0;306488,0;328056,0;337916,0;432468,0;315540,0
163,068;55653,7;21330,7;362908256,0;186230,9;23431658,0;758198,3;828224,0;199036,0;10692,0;154612,0;4646,0;96715,0;44034,0;29284,5;58937,5;32634,0;206308,0;93268,0;283372,0;132467,0;20087,5;32784,0;97816,0;483036,0;293872,0;332028,0;336604,0;419064,0;318904,0
164,461;53177,0;18922,7;356116160,0;183122,1;23622496,0;763228,2;831472,0;200590,0;8993,5;151206,0;6494,5;97466,0;42634,0;29585,0;62138,5;31584,0;206610,0;95628,7;280608,0;135674,0;20937,0;31484,0;98518,0;473956,0;302268,0;311816,0;338924,0;435436,0;292468,0
165,855;51504,7;21865,7;355668928,0;196037,8;24127708,0;756801,6;809072,0;204302,0;10292,0;150454,0;4146,5;100620,0;45384,0;32484,0;59287,5;34634,0;203400,0;93015,0;275736,0;124104,0;20487,5;27585,0;86755,0;416996,0;261368,0;269456,0;267648,0;334496,0;215340,0
167,249;25209,7;8423,7;146775440,0;92709,4;9632204,0;266682,0;766680,0;91860,0;4996,0;39184,0;1948,0;24836,0;11941,5;8443,5;31585,0;6694,5;39184,0;36545,0;55036,0;26635,0;3697,0;4246,5;14040,5;69792,0;42484,0;44234,0;40434,0;53385,5;31084,5
168,642;4144,7;1604,0;20582240,0;24665,7;1311296,0;37621,0;715584,0;39184,0;3397,0;7394,0;1148,5;3896,5;1748,0;1298,5;27235,5;1048,5;6445,0;23237,2;8194,0;5745,0;649,0;1099,0;2397,5;11491,5;7544,0;7694,0;6645,0;8743,5;5495,0
170,036;1002,7;200,3;4451303,5;13371,4;321420,0;9192,7;739760,0;34734,5;4946,0;2947,5;399,0;1348,5;549,0;399,0;24286,0;299,0;999,0;20205,8;1598,0;2997,0;99,5;299,0;299,0;2298,0;1348,5;1048,5;2347,5;1848,0;1398,0
171,430;534,7;668,0;1370560,0;13640,5;131364,0;3421,8;727280,0;30385,0;3197,0;1898,0;749,0;1148,5;399,0;99,5;25186,0;449,0;499,0;24584,8;249,0;3597,0;149,5;0,0;99,5;1149,0;299,0;399,0;699,0;349,0;249,5
172,824;400,7;334,0;886592,0;12741,0;98417,0;2146,7;724464,0;34534,5;4995,5;2348,0;549,0;949,0;249,0;199,0;24236,5;0,0;249,0;21468,8;149,0;2398,0;0,0;0,0;49,5;549,0;199,0;299,0;149,5;499,0;199,0
174,217;467,7;200,3;653120,0;14390,0;89107,0;1576,3;741616,0;31934,5;3846,5;1598,0;499,0;899,0;349,0;499,0;23036,5;99,5;149,0;18100,5;349,0;2697,5;49,5;0,0;0,0;99,5;149,5;149,0;249,0;99,5;0,0
175,611;400,7;401,0;609208,0;14490,0;84352,0;1744,0;752040,0;33035,0;4196,5;2297,5;499,0;449,0;349,0;299,0;23886,5;49,5;99,5;22395,3;149,5;2997,5;0,0;49,5;199,0;0,0;99,5;0,0;0,0;0,0;99,5
177,005;467,7;534,3;582304,0;13141,0;86655,0;1643,5;747152,0;34434,5;4396,5;1598,0;699,0;1149,0;199,5;99,5;24186,5;249,0;149,5;22900,5;49,5;3047,0;0,0;199,5;199,0;149,0;49,5;49,5;0,0;99,5;49,5
178,398;334,0;333,7;663536,0;12241,0;78648,0;1408,5;750736,0;34334,5;3546,5;1548,5;349,0;699,0;199,0;149,0;25435,5;149,0;49,5;21974,0;49,5;2547,5;49,5;0,0;99,5;149,5;49,5;0,0;49,5;0,0;0,0
