"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",100.8,NA,2109.07272727273,NA,4486250.02727273,NA,NA,NA,62811.4727272727,NA,NA,NA,1144.98181818182,2380683.83636364,NA,NA,NA,NA,163970.654545455,NA,0,0
"2",102.5,NA,1908.67272727273,8323.34545454546,4276793.82727273,NA,NA,NA,65551.4727272727,NA,NA,NA,1024.58181818182,2390117.43636364,NA,NA,NA,NA,150406.554545455,NA,0,0
"3",104.3,NA,1667.87272727273,NA,4442736.42727273,NA,NA,NA,62811.4727272727,NA,NA,NA,1064.58181818182,2389464.63636364,NA,NA,NA,NA,147666.654545455,NA,40,0
"4",106.1,NA,1828.27272727273,NA,4578756.92727273,NA,NA,NA,65551.4727272727,NA,NA,NA,984.381818181818,2357579.83636364,138.636363636364,NA,NA,NA,144980.954545455,NA,0,0
"5",107.8,NA,1447.07272727273,NA,4529763.72727273,NA,NA,NA,62811.4727272727,NA,NA,NA,1014.58181818182,2321266.23636364,NA,NA,NA,NA,139501.054545455,NA,0,0
"6",109.6,NA,1427.07272727273,NA,4508033.72727273,NA,NA,NA,65551.4727272727,NA,NA,NA,1064.78181818182,2183563.83636364,NA,NA,NA,NA,117744.254545455,NA,0,0
"7",111.4,NA,1567.47272727273,NA,4260435.52727273,NA,NA,808.436363636364,62811.4727272727,NA,NA,NA,844.181818181818,2066475.83636364,NA,NA,NA,NA,101440.254545455,NA,0,0
"8",113.1,NA,1527.47272727273,NA,4257695.92727273,NA,NA,NA,62811.4727272727,NA,NA,NA,883.981818181818,2061496.63636364,NA,NA,NA,NA,87794.8545454546,NA,0,0
"9",114.9,NA,1326.87272727273,NA,4401881.92727273,NA,NA,NA,60125.7727272727,NA,NA,NA,863.981818181818,2084069.43636364,NA,NA,NA,NA,71490.8545454546,NA,0,0
"10",116.7,NA,1908.67272727273,NA,4543354.92727273,NA,NA,NA,62811.4727272727,NA,NA,NA,1205.18181818182,2017803.83636364,NA,NA,NA,NA,63352.3545454545,NA,0,0
