"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"23",68.9,NA,446.2625,37719.0625,3354635.7875,NA,NA,NA,105911.5875,NA,NA,NA,375.7,1727708.9,NA,NA,NA,NA,24963.3125,NA,NA,0
"24",70.7,NA,586.4625,41262.8625,2946357.8875,NA,NA,NA,102367.7875,NA,NA,NA,440.5,1445084.9,63.5375,NA,NA,NA,31980.8125,NA,NA,0
"25",72.5,NA,506.2625,41262.8625,3421442.5875,NA,NA,NA,116508.0875,NA,NA,NA,555.9,1427990.5,NA,NA,NA,NA,24963.3125,150.85,NA,0
"26",74.2,NA,426.0625,41262.8625,2784604.3875,NA,NA,NA,105911.5875,NA,NA,NA,NA,1329456.1,NA,NA,NA,NA,21454.6125,NA,NA,0
"27",76,NA,366.0625,41227.8625,2584044.0875,NA,NA,NA,98858.9875,NA,NA,NA,NA,1164902.5,NA,NA,NA,NA,24963.3125,NA,NA,0
"28",77.8,NA,546.4625,41262.8625,2538254.7875,NA,NA,NA,102402.8875,NA,NA,NA,NA,1242572.9,NA,164.65,NA,NA,21454.6125,NA,NA,0
"29",79.5,NA,506.4625,41262.8625,3189268.1875,NA,NA,NA,102367.7875,NA,NA,NA,NA,1275168.1,76.0375,NA,NA,NA,21454.6125,NA,NA,0
"30",81.3,NA,365.8625,37719.0625,2598114.1875,NA,NA,NA,102402.8875,NA,NA,NA,NA,1148675.3,NA,NA,NA,NA,28472.1125,NA,NA,0
"31",83.1,NA,345.8625,37719.0625,2657938.0875,NA,NA,NA,112964.1875,NA,NA,NA,992,1423856.1,63.5375,NA,NA,NA,21454.6125,NA,NA,0
"32",84.8,NA,506.4625,37719.0625,3273653.7875,NA,NA,NA,105911.5875,NA,NA,NA,NA,1828632.3,NA,NA,NA,NA,32015.9125,NA,NA,0
