"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",30.1,-230.500000000001,947.4625,44806.7625,3453091.4875,-1973.6625,-206.0375,-263.662499999999,116508.0875,-722.075000000001,-323.525,488.7625,295.1,1838371.3,101.0375,14.35,-161.55,32.5,31980.8125,-134.45,-12.5,0
"2",31.8,-170.500000000001,1428.8625,44771.6625,3921123.2875,-1973.6625,-206.0375,337.837500000001,112929.0875,-381.075000000001,-142.925,127.9625,335.5,1951433.7,126.0375,164.85,199.45,40,35489.6125,25.75,-12.5,0
"3",33.6,-1032.7,1248.4625,44771.6625,4146210.2875,-1973.6625,-552.2375,12.0375000000004,116472.9875,-321.075000000001,-72.825,27.3625,295.3,2027542.5,101.0375,14.35,-141.75,100,42507.1125,-74.45,-12.5,0
"4",35.4,-732.1,1228.4625,41227.8625,4568418.0875,-1973.6625,-632.4375,112.337500000001,112964.1875,-220.475,-62.9250000000001,-52.8374999999999,575.9,2149974.5,126.0375,-10.65,78.8499999999999,10,35489.6125,0.550000000000011,-12.5,0
"5",37.1,-90.3000000000011,1489.2625,52718.9625,4888731.3875,-1973.6625,-482.0375,62.0375000000004,116472.9875,-862.275,52.675,-173.0375,335.3,2135056.1,63.5375,-50.65,139.05,20,38998.3125,-99.45,-12.5,0
"6",38.9,-1293.9,967.6625,44736.5625,4104069.5875,5043.8375,-331.5375,-288.662499999999,129692.1875,-1223.475,-122.925,468.7625,355.3,1887177.7,101.0375,-10.65,-81.5500000000001,50,35489.6125,-34.25,-12.5,0
"7",40.7,-1012.7,847.2625,52718.9625,3966737.6875,-1973.6625,-572.2375,-338.9625,112964.1875,-1384.075,-62.725,-72.6375,34.5,1794460.9,38.5375,9.34999999999999,39.05,60,31980.8125,-107.75,-12.5,0
"8",42.4,-752.1,867.4625,41262.8625,3681791.7875,2412.2375,-156.3375,-599.862499999999,112964.1875,-922.674999999999,77.675,-273.2375,54.3000000000001,1789590.5,101.0375,-10.65,-201.55,10,38998.3125,-14.45,-12.5,0
"9",44.2,-1353.7,747.2625,37754.1625,4040736.7875,-1973.6625,-858.0375,1039.8375,112964.1875,-2226.275,258.275,428.3625,275.1,1839734.5,63.5375,-77.35,59.05,145,35489.6125,-14.45,-12.5,0
"10",46,-1454.1,1007.8625,44771.6625,3706492.9875,-1973.6625,-55.5374999999999,-589.662499999999,112964.1875,-2025.475,353.475,-193.0375,215.1,1763606.5,38.5375,14.35,259.45,120,28472.1125,0.850000000000023,-12.5,0
"11",47.7,-1875.3,907.6625,41262.8625,3892878.2875,-1973.6625,-432.0375,-514.162499999999,112929.0875,-2346.475,52.4749999999999,-57.4375,-65.9,1797916.9,38.5375,39.35,249.55,-50,35489.6125,-74.45,-12.5,0
"12",49.5,-1193.3,887.4625,48289.1625,3706528.0875,-1973.6625,-507.0375,388.0375,112964.1875,-1383.675,127.975,168.0625,315.3,1775996.9,38.5375,-43.95,-321.95,-40,31980.8125,126.05,-12.5,0
"13",51.3,-1795.1,1128.0625,41262.8625,3745054.6875,-1973.6625,-607.3375,-138.662499999999,109455.4875,-1423.875,-22.5250000000001,318.5625,315.1,1768470.5,51.0375,164.85,-141.35,0,35489.6125,-34.45,-12.5,0
"14",53,-330.900000000001,626.6625,43903.2625,3833193.9875,2412.2375,-1008.3375,-313.9625,116508.0875,-1524.475,238.275,-57.7375,375.5,1914249.7,38.5375,49.35,299.85,50,35524.6125,-49.45,-12.5,0
"15",54.8,-952.700000000001,606.6625,37754.1625,4325752.4875,3874.2375,-682.5375,87.3375000000005,109490.5875,-701.875,2.47499999999991,-213.2375,14.5,1904521.7,88.5375,-43.95,-121.55,-20,31980.8125,-34.45,-12.5,0
"16",56.6,-1073.1,727.0625,37719.0625,4167367.6875,-1973.6625,-732.5375,-690.162499999999,120016.7875,-1885.475,-263.125,348.5625,475.9,2273360.1,63.5375,64.65,23.8499999999999,60,42507.1125,-74.45,-12.5,0
"17",58.3,-1253.5,947.6625,37754.1625,4005578.7875,-1973.6625,-1033.6375,162.5375,109420.3875,-882.674999999999,178.075,-57.4375,435.5,1728784.1,51.0375,9.34999999999999,-161.75,-30,35489.6125,-14.45,-12.5,0
"18",60.1,-932.500000000001,626.8625,44771.6625,4381963.0875,-1973.6625,-507.0375,312.837500000001,120016.7875,-2226.275,-82.725,-333.6375,435.7,1916298.7,51.0375,89.35,-281.95,50,46050.9125,-24.45,-12.5,0
"19",61.9,-651.900000000001,727.0625,41227.8625,4343331.2875,-1973.6625,-452.0375,-1041.2625,109385.2875,140.325000000001,-182.925,-107.7375,375.3,1880154.2,118.9375,89.55,359.85,20,42542.1125,-34.45,-12.5,0
"20",63.6,-872.300000000001,526.4625,44771.6625,4540347.7875,5043.8375,-1158.8375,538.337500000001,112964.1875,-1985.475,-102.725,67.5625,114.5,1309751.5,138.5375,-35.65,224.35,57.5,31980.8125,-74.45,-12.5,0
"21",65.4,-1373.9,586.6625,44806.7625,2967550.5875,-1973.6625,-707.5375,287.5375,105911.5875,-1985.275,57.4749999999999,-107.9375,254.9,1644790.5,51.0375,-43.95,119.25,-20,35489.6125,-94.45,-12.5,0
"22",67.2,-1433.9,486.2625,48289.1625,3840211.3875,-1973.6625,-1184.3375,-940.862499999999,105911.5875,-1344.075,-22.5250000000001,107.5625,240.2,1638128.1,101.0375,-60.65,-101.35,20,31980.8125,-34.45,-12.5,0
"23",68.9,-1674.7,446.2625,37719.0625,3354635.7875,-1973.6625,-953.6375,-689.9625,105911.5875,-1183.475,338.275,293.2625,375.7,1727708.9,38.5375,29.55,-402.15,-55,24963.3125,-141.15,-12.5,0
"24",70.7,-1173.3,586.4625,41262.8625,2946357.8875,-1973.6625,-853.2375,-815.162499999999,102367.7875,-1464.275,-223.125,-57.7375,440.5,1445084.9,63.5375,14.35,-221.75,95,31980.8125,25.55,-12.5,0
"25",72.5,-1052.9,506.2625,41262.8625,3421442.5875,-1973.6625,-833.0375,11.5375000000004,116508.0875,-1624.675,-102.925,-233.2375,555.9,1427990.5,1.0375,-10.65,-261.95,-30,24963.3125,150.85,-12.5,0
"26",74.2,-1975.5,426.0625,41262.8625,2784604.3875,-1973.6625,-933.4375,-740.4625,105911.5875,-2045.875,-22.725,448.9625,154.9,1329456.1,26.0375,-43.95,219.45,100,21454.6125,-34.45,-12.5,0
"27",76,-1975.5,366.0625,41227.8625,2584044.0875,-1973.6625,-833.0375,-815.4625,98858.9875,-541.674999999999,-47.825,92.5625,174.9,1164902.5,13.5375,14.35,-181.75,82.5,24963.3125,-34.45,7.5,0
"28",77.8,-2256.3,546.4625,41262.8625,2538254.7875,-1973.6625,-752.8375,-63.1624999999995,102402.8875,-1163.275,152.975,-193.0375,295.1,1242572.9,51.0375,164.65,239.25,10,21454.6125,-54.25,-12.5,0
"29",79.5,-1714.7,506.4625,41262.8625,3189268.1875,-1973.6625,-381.8375,-639.9625,102367.7875,-1724.875,-2.52500000000009,107.7625,215,1275168.1,76.0375,29.35,38.8499999999999,-10,21454.6125,-124.45,-12.5,0
"30",81.3,-1734.9,365.8625,37719.0625,2598114.1875,2412.2375,-331.5375,463.337500000001,102402.8875,-1404.075,37.4749999999999,-72.6375,139.5,1148675.3,38.5375,9.34999999999999,-181.75,-110,28472.1125,-49.45,-12.5,0
"31",83.1,-1795.1,345.8625,37719.0625,2657938.0875,-1973.6625,-607.3375,-890.4625,112964.1875,-1384.075,-47.825,67.7625,992,1423856.1,63.5375,-50.65,-121.75,-5,21454.6125,-24.15,-12.5,0
