Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
149,130;56524,7;23604,7;383680128,0;198912,0;24702146,0;769417,5;822464,0;217046,0;10142,5;159174,0;5745,0;106126,0;48734,5;39584,0;71243,0;35884,0;217948,0;89558,0;273572,0;131467,0;22136,5;34734,0;101821,0;501152,0;302616,0;317596,0;328912,0;444308,0;324136,0
150,524;58932,7;23537,7;380820384,0;209486,8;25743404,0;757713,0;821408,0;221010,0;11741,5;159824,0;4746,0;115389,0;50084,5;45084,0;70843,0;34334,0;213182,0;97485,7;291660,0;139180,0;24936,0;37434,0;106928,0;518100,0;319308,0;330824,0;338924,0;449600,0;330872,0
151,917;58264,7;22601,3;374313920,0;197346,8;25523200,0;764229,6;826240,0;220508,0;9792,5;157670,0;4696,0;110783,0;49384,5;41384,0;72094,5;34734,0;221762,0;90569,3;284476,0;136774,0;23836,0;35634,0;109081,0;476224,0;299704,0;315384,0;324236,0;416796,0;321824,0
153,311;58599,3;22802,0;382223616,0;180040,5;24923188,0;769716,6;801768,0;210624,0;9893,0;158672,0;5895,0;106327,0;46884,0;37834,0;66291,0;32084,0;204352,0;90063,0;282668,0;124554,0;21737,0;38434,0;99068,0;456760,0;295532,0;312068,0;312976,0;398712,0;315036,0
154,705;54114,0;22668,0;350742240,0;175698,0;22583096,0;719696,2;802432,0;197030,0;7993,5;143590,0;4246,5;97867,0;40234,0;36184,0;65440,5;31534,0;195974,0;85510,0;260164,0;119847,0;19238,0;30484,5;98217,0;438916,0;273776,0;294824,0;306288,0;397100,0;289100,0
156,098;55319,3;20728,3;360135520,0;175934,1;23059458,0;732266,7;804528,0;201294,0;10292,5;145192,0;5295,5;99068,0;43134,0;41384,0;69493,0;33184,0;197130,0;83823,7;282016,0;127510,0;21837,0;30934,5;103423,0;483788,0;287540,0;304428,0;313880,0;421680,0;289052,0
157,492;56591,3;21130,0;366274496,0;184807,9;25151520,0;752716,5;848416,0;218702,0;8443,5;147748,0;5046,0;99869,0;46734,0;41484,0;67441,5;31934,5;199336,0;92003,3;272220,0;133972,0;22536,5;32584,0;97015,0;482276,0;299752,0;310960,0;309452,0;428936,0;291812,0
158,886;60005,0;21330,7;341817600,0;187169,6;24601200,0;731805,4;792984,0;203198,0;10042,5;150554,0;5096,0;93211,0;41034,0;41084,0;63189,0;30284,5;164238,0;80451,7;225426,0;100770,0;17788,5;21836,5;63339,0;286284,0;188552,0;183186,0;183486,0;226730,0;152208,0
160,280;17317,7;5348,0;94872816,0;55204,2;6172556,0;169235,1;719912,0;69642,0;5645,5;25935,5;1348,5;16739,0;7044,5;6844,5;33634,5;3746,5;25335,5;32080,8;35034,0;18588,0;2797,5;3047,0;10092,5;47084,0;27585,5;27785,0;28335,0;37934,0;21886,5
161,673;2607,0;1202,7;13717308,0;18062,8;953344,0;26308,0;715800,0;39184,0;4446,0;4796,0;649,0;3097,0;1398,0;1248,5;26386,0;1348,5;4995,5;22310,8;5046,0;4596,0;849,0;599,0;2148,0;8293,5;5296,0;4296,0;4046,5;5145,5;2747,5
163,067;868,7;801,7;3363749,5;13390,5;258458,0;5837,0;720448,0;36284,0;4296,5;799,0;749,0;799,0;599,0;649,0;24935,5;249,5;599,0;18942,7;1248,5;3946,5;0,0;249,0;549,0;2247,5;799,0;1198,5;1048,5;1498,0;1348,5
164,461;401,0;334,0;1237136,0;9892,5;119246,0;2213,7;714696,0;38634,5;2797,5;249,0;799,0;899,0;299,0;299,0;24936,0;199,5;299,0;21721,3;399,0;3097,0;49,5;149,0;49,5;898,5;49,5;299,0;199,0;549,0;99,5
165,854;133,3;668,0;700944,0;12491,5;93913,0;1274,5;715376,0;34634,5;3696,5;249,0;499,0;649,0;299,0;249,0;25936,0;199,0;49,5;22731,8;199,0;2847,5;0,0;0,0;199,5;99,0;149,0;0,0;199,5;349,0;49,5
167,248;267,3;601,0;572104,0;9043,0;82902,0;1811,2;732832,0;35884,5;4196,0;599,0;1048,5;599,0;149,0;399,0;27385,5;299,0;249,0;22647,8;49,5;2247,5;0,0;49,5;299,0;149,5;0,0;49,5;0,0;0,0;0,0
168,642;400,7;601,3;511412,0;11491,5;84953,0;1140,0;739880,0;35484,5;2897,5;349,0;699,0;649,0;349,5;749,0;28886,0;149,5;99,0;22816,2;49,5;2997,0;49,5;49,5;99,0;199,0;99,0;149,5;49,5;99,0;49,5
170,036;0,0;334,0;460036,0;12141,5;85554,0;1307,7;748576,0;38784,0;4096,5;349,0;999,0;749,0;149,0;299,0;25236,0;249,5;99,5;24163,7;99,5;3197,0;0,0;49,5;199,0;99,0;0,0;0,0;49,5;0,0;0,0
171,429;200,3;400,7;464480,0;11391,5;81450,0;871,7;746152,0;34634,5;3197,0;299,0;799,0;849,0;99,5;349,5;27086,0;0,0;49,5;21468,8;49,5;2397,5;49,5;49,5;199,0;0,0;0,0;0,0;0,0;49,5;0,0
172,823;133,3;534,3;449952,0;13340,5;77497,0;1073,2;730856,0;34484,5;4146,0;299,0;499,0;899,0;299,0;349,0;28586,0;49,5;49,5;21216,2;99,5;3097,0;249,0;0,0;99,0;49,5;0,0;0,0;99,5;49,5;149,5
174,217;467,7;133,7;446120,0;11242,0;82051,0;1039,5;740648,0;35284,5;2997,0;149,0;399,0;499,0;149,0;449,5;22437,0;0,0;49,5;24163,8;49,5;2697,5;0,0;0,0;0,0;99,5;0,0;0,0;0,0;149,5;0,0
175,611;133,3;200,3;442492,0;10042,5;79598,0;1106,7;735408,0;35084,0;3297,0;349,0;549,0;799,0;149,0;349,0;29185,5;149,5;49,5;22732,0;99,5;2947,0;149,0;49,5;0,0;99,0;49,5;49,5;0,0;0,0;49,5
177,004;200,3;668,0;422336,0;13140,5;82001,0;1207,3;733520,0;38184,5;3647,0;249,0;549,0;799,0;299,0;299,0;26235,5;49,5;149,0;21553,0;49,5;3047,0;0,0;0,0;0,0;149,0;49,5;0,0;0,0;0,0;49,5
178,398;267,0;400,7;435436,0;12291,0;74695,0;1039,7;729912,0;37634,5;3147,0;49,5;349,0;399,0;299,0;299,0;26686,0;99,0;299,0;26185,3;0,0;2797,0;0,0;49,5;99,0;0,0;99,5;0,0;49,5;0,0;0,0
179,792;267,0;668,0;425964,0;11341,5;77847,0;1509,3;739208,0;32384,5;3646,5;249,0;499,0;1048,5;199,0;449,0;26386,0;99,0;149,5;22226,8;49,5;1848,0;0,0;0,0;99,0;99,0;0,0;0,0;0,0;0,0;99,5
181,185;133,3;467,7;441184,0;12840,5;80750,0;972,3;740112,0;33885,0;3247,0;349,0;499,0;649,0;499,0;399,0;26185,5;0,0;99,0;26437,7;0,0;3347,0;0,0;99,0;0,0;49,5;149,0;0,0;0,0;0,0;99,5
182,579;200,3;467,3;435136,0;10942,0;80649,0;1006,0;757568,0;35684,5;3547,0;199,0;499,0;749,0;449,0;99,5;27235,5;99,0;99,5;21047,8;49,5;3446,5;249,0;49,5;99,5;0,0;0,0;0,0;0,0;0,0;0,0
183,973;467,7;801,7;448444,0;12591,0;80049,0;1173,8;742928,0;35284,0;3846,5;449,0;449,0;549,0;299,0;249,5;24086,5;149,0;199,5;21889,8;49,5;2347,5;0,0;0,0;49,5;0,0;199,0;0,0;0,0;0,0;99,5
185,367;334,0;334,0;440380,0;11891,0;80899,0;905,2;743504,0;35634,5;3347,0;299,0;599,0;499,0;249,0;99,0;26436,0;0,0;0,0;20711,0;0,0;1948,0;0,0;0,0;99,5;99,5;0,0;0,0;0,0;0,0;49,5
186,760;200,3;267,0;444508,0;11342,0;81100,0;1173,7;749928,0;36684,0;3547,0;499,0;1048,5;399,0;399,0;399,0;26285,5;149,0;49,5;21047,8;149,5;2797,5;99,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0;49,5
188,154;334,0;267,0;434024,0;11891,5;78998,0;1073,0;737680,0;39034,0;3497,0;449,0;599,0;899,0;249,0;549,0;25336,0;99,0;99,5;25174,5;0,0;1898,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0;49,5
189,548;66,7;334,0;442292,0;12341,0;83352,0;1140,2;739608,0;34984,5;3447,0;249,0;349,0;799,0;249,0;149,0;28435,5;49,5;49,5;24500,5;149,5;2997,0;49,5;49,5;0,0;49,5;49,5;0,0;0,0;0,0;0,0
190,941;200,3;801,7;450360,0;12891,0;80599,0;1442,2;760576,0;37334,0;3497,0;199,5;649,0;1149,0;199,0;299,0;24936,0;99,5;99,5;22311,2;149,5;3097,0;0,0;49,5;0,0;149,0;49,5;0,0;0,0;0,0;0,0
192,335;334,0;534,7;443200,0;11691,5;78348,0;1006,2;750464,0;38284,0;3497,0;149,5;399,0;449,0;249,0;299,0;26186,0;149,5;249,0;24837,5;0,0;3546,5;49,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
193,729;133,3;333,7;446224,0;11441,5;80950,0;1341,3;747480,0;34884,5;3247,0;299,0;149,0;749,0;399,5;249,0;26985,5;49,5;99,5;22395,3;99,0;2547,5;149,5;0,0;49,5;49,5;49,5;0,0;0,0;0,0;0,0
195,123;66,7;401,0;431204,0;10492,0;80500,0;1207,3;757568,0;36484,5;3646,5;149,5;549,0;599,0;349,0;349,0;68066,0;99,5;0,0;22395,2;49,5;2597,0;49,5;0,0;0,0;149,0;0,0;0,0;0,0;0,0;0,0
196,516;66,7;400,7;448036,0;11741,5;82951,0;1207,3;748056,0;35985,0;3497,0;649,0;299,0;549,0;199,0;399,0;25486,0;99,0;349,0;23574,0;149,0;2747,0;99,0;49,5;49,5;99,5;0,0;0,0;0,0;0,0;0,0
197,910;333,7;601,3;449448,0;12491,0;79899,0;838,3;744160,0;35184,5;3747,0;349,0;1148,5;749,0;399,0;499,0;27836,0;49,5;99,5;23321,7;0,0;3446,5;0,0;0,0;49,5;149,0;0,0;0,0;0,0;0,0;0,0
199,304;133,3;267,0;454188,0;12591,0;83552,0;871,7;758208,0;37334,5;3397,0;299,0;549,0;599,0;449,0;649,0;26336,0;49,5;0,0;23742,8;99,5;2647,5;0,0;0,0;149,5;99,0;0,0;0,0;0,0;0,0;49,5
200,697;66,7;467,7;439572,0;11441,5;82451,0;1543,0;741656,0;36234,0;2947,5;299,5;399,0;749,0;149,0;349,0;25536,0;99,5;199,0;22058,3;0,0;3047,0;0,0;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
202,091;334,0;267,0;428484,0;11192,0;82051,0;972,3;739544,0;38334,0;3696,5;449,0;599,0;549,0;249,0;449,0;25686,0;49,5;0,0;23153,0;49,5;3397,0;0,0;0,0;49,5;99,0;0,0;0,0;0,0;0,0;49,5
203,485;334,0;334,0;440276,0;11392,0;82601,0;1039,7;769672,0;36784,5;3047,0;299,0;299,5;799,0;249,0;399,0;26885,5;49,5;149,0;21637,3;0,0;3347,0;0,0;0,0;0,0;149,0;0,0;0,0;0,0;0,0;0,0
204,879;200,3;467,7;445316,0;12041,0;81001,0;1509,2;753904,0;36384,0;4246,5;499,5;799,0;1098,5;249,5;449,0;26436,0;0,0;49,5;23911,2;99,0;2947,0;0,0;49,5;0,0;199,5;49,5;0,0;0,0;0,0;0,0
206,272;267,0;267,0;449152,0;12291,0;76696,0;1375,0;740504,0;36034,5;2847,5;349,0;599,0;549,0;199,0;399,0;27436,0;49,5;49,5;25764,0;0,0;3297,0;99,5;149,0;99,0;299,5;0,0;0,0;0,0;0,0;49,5
207,666;66,7;467,7;435032,0;12041,5;78798,0;1073,3;748744,0;37834,0;2697,5;199,0;349,0;449,0;249,0;149,0;28385,5;0,0;149,0;22563,5;0,0;2997,5;99,0;0,0;299,0;49,5;0,0;49,5;0,0;0,0;0,0
209,060;334,0;668,0;436848,0;12890,5;84003,0;1307,8;743280,0;34434,5;3047,0;349,0;1099,0;749,0;349,0;0,0;25986,0;49,5;49,5;21553,0;149,5;2647,5;0,0;0,0;99,0;149,5;49,5;0,0;0,0;0,0;0,0
210,454;200,0;267,0;425360,0;12940,5;79648,0;1140,2;754440,0;34385,0;4346,5;349,0;449,0;699,0;99,5;449,0;26235,5;199,0;149,5;25005,8;49,5;2047,5;0,0;0,0;0,0;0,0;49,5;0,0;0,0;99,5;149,0
211,847;200,3;400,7;414376,0;12491,0;84303,0;1240,8;747248,0;35134,5;3547,0;399,0;649,0;799,0;249,0;49,5;26435,5;49,5;99,0;22142,7;149,5;1798,0;49,5;49,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0
213,241;200,0;467,7;428688,0;11142,0;79098,0;972,5;750400,0;36084,0;3896,5;299,0;799,0;399,0;249,0;199,0;25686,0;99,5;49,5;20542,7;0,0;3497,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0;0,0
