"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,NA,2750.275,NA,8115845.7,NA,NA,NA,NA,NA,NA,NA,579.025,3495623.025,192.1875,NA,NA,NA,50456.5625,NA,0,0
"2",30.1,NA,2429.475,NA,8252553.4,NA,NA,NA,NA,NA,NA,NA,739.225,4294973.025,79.6875,NA,NA,NA,39656.2625,NA,0,0
"3",31.8,NA,1386.275,NA,8342436.3,NA,NA,NA,NA,NA,NA,NA,980.225,3426443.825,92.1875,NA,NA,NA,61292.6625,NA,0,0
"4",33.6,NA,2028.475,NA,11476340.4,NA,NA,NA,NA,NA,NA,NA,1401.625,4680123.225,79.6875,NA,NA,NA,57668.6625,NA,0,0
"5",35.4,NA,2790.275,NA,12491061.8,NA,NA,NA,NA,NA,NA,NA,1461.825,4826782.425,154.6875,NA,NA,NA,75681.0625,NA,0,0
"6",37.1,NA,2008.275,NA,16409366.2,NA,NA,NA,NA,NA,NA,NA,1742.225,4899730.525,129.6875,NA,NA,NA,54080.5625,NA,0,0
"7",38.9,NA,1647.275,NA,12052198.2,NA,NA,NA,NA,NA,NA,NA,860.025,3845242.725,167.1875,NA,NA,NA,61292.6625,NA,0,0
"8",40.7,NA,845.075,NA,9105307.3,NA,NA,NA,NA,NA,NA,NA,1426.525,4104386.025,142.1875,NA,NA,NA,50456.5625,NA,0,0
"9",42.4,NA,684.475,NA,6075638.1,NA,NA,NA,NA,NA,NA,NA,719.625,3054150.425,79.6875,NA,NA,NA,21715.6625,NA,0,0
"10",44.2,NA,503.875,NA,6521821.3,NA,NA,NA,NA,NA,NA,NA,579.225,3342873.325,92.1875,NA,NA,NA,28891.8625,NA,0,33.3
"11",46,NA,805.075,NA,8540393.1,NA,NA,NA,NA,NA,NA,NA,1080.625,4118356.825,204.6875,NA,NA,NA,54044.6625,NA,0,0
"12",47.7,NA,965.275,NA,7752404.8,NA,NA,NA,NA,NA,NA,NA,659.225,2357928.125,167.1875,NA,NA,NA,37010.0625,NA,0,0
"13",49.5,NA,784.675,NA,2563832.4,NA,NA,NA,NA,NA,NA,NA,724.525,2239026.325,NA,NA,NA,NA,25303.7625,NA,0,0
