"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",30.1,NA,2481.825,NA,4098843.025,NA,NA,NA,NA,NA,NA,NA,NA,1957747.825,79.1625,NA,NA,NA,52847.6375,NA,0,NA
"2",31.8,NA,1900.225,NA,4320560.925,NA,NA,NA,NA,NA,NA,NA,NA,2395360.625,122.0625,NA,NA,NA,59900.2375,NA,0,NA
"3",33.6,NA,2221.225,NA,5376098.225,NA,NA,NA,NA,NA,NA,919.2375,547.35,2720909.425,91.6625,NA,NA,NA,74005.3375,NA,0,NA
"4",35.4,NA,1739.625,NA,5942550.925,NA,NA,NA,NA,NA,NA,1045.0375,NA,2652378.225,129.1625,NA,NA,NA,84496.5375,NA,0,NA
"5",37.1,NA,1639.425,NA,4788488.025,NA,NA,NA,NA,NA,NA,NA,486.95,1934823.025,79.1625,NA,NA,NA,49303.7375,NA,0,NA
"6",38.9,NA,1659.625,NA,3975720.825,NA,NA,NA,NA,NA,NA,NA,NA,3116383.325,107.7625,NA,NA,NA,56391.4375,NA,0,NA
"7",40.7,NA,1499.225,NA,4130492.325,NA,NA,NA,NA,NA,NA,NA,NA,1883034.225,79.1625,NA,NA,NA,52847.6375,NA,0,NA
"8",42.4,NA,1178.025,NA,5003083.125,NA,NA,NA,NA,NA,NA,NA,NA,2290381.425,104.1625,NA,NA,NA,63408.9375,NA,0,NA
"9",44.2,NA,1298.425,NA,5295186.425,NA,NA,NA,NA,NA,NA,NA,NA,2321626.225,166.6625,NA,NA,NA,70461.5375,NA,0,NA
"10",46,NA,1699.625,NA,4619576.725,NA,NA,1244.35,NA,NA,NA,NA,NA,2663184.425,NA,NA,NA,NA,56356.3375,NA,0,NA
"11",47.7,NA,1358.625,NA,4791996.825,NA,NA,NA,NA,NA,NA,NA,NA,1757021.225,104.1625,NA,NA,NA,52847.6375,NA,33.3,NA
"12",49.5,NA,1178.225,NA,4331052.125,NA,NA,NA,NA,NA,NA,NA,567.15,2284102.025,116.6625,NA,NA,NA,59865.1375,NA,0,NA
"13",51.3,NA,1960.225,NA,4841224.825,NA,NA,NA,NA,NA,NA,NA,647.55,2810076.825,79.1625,NA,NA,NA,56356.3375,NA,0,NA
"14",53,NA,1238.225,NA,4316982.225,NA,NA,NA,NA,NA,NA,NA,547.15,2208369.325,NA,NA,NA,NA,56356.3375,NA,0,NA
"15",54.8,NA,1158.025,NA,4626559.425,NA,NA,NA,NA,NA,NA,NA,NA,2070336.625,136.2625,NA,NA,NA,56356.3375,NA,0,NA
"16",56.6,NA,1178.225,NA,3820880.025,NA,NA,NA,NA,NA,NA,NA,NA,3126077.825,NA,NA,NA,NA,45759.9375,NA,0,NA
"17",58.3,NA,1158.425,NA,4130457.325,NA,NA,NA,NA,NA,NA,NA,707.75,1852256.625,116.6625,NA,NA,NA,56356.3375,NA,0,NA
"18",60.1,NA,797.225,NA,4070633.325,NA,NA,NA,NA,NA,NA,NA,NA,1894280.125,NA,NA,NA,NA,45759.9375,NA,0,NA
"19",61.9,NA,1378.425,NA,4162106.025,NA,NA,NA,NA,NA,NA,NA,647.55,1869100.525,129.1625,NA,NA,NA,62470.3375,NA,0,NA
"20",63.6,NA,957.625,NA,4366210.025,NA,NA,NA,NA,NA,NA,NA,NA,2704211.525,66.6625,NA,NA,NA,49303.7375,NA,33.3,NA
"21",65.4,NA,977.625,NA,4542173.725,NA,NA,NA,NA,NA,NA,NA,NA,2088410.225,107.7625,NA,NA,NA,45759.9375,NA,0,NA
"22",67.2,NA,1118.025,NA,5020557.225,NA,NA,NA,NA,NA,NA,NA,506.95,1775930.225,NA,NA,NA,NA,49303.7375,NA,0,NA
"23",68.9,NA,1218.225,NA,4112983.025,NA,NA,NA,NA,NA,NA,NA,567.35,2067629.425,104.1625,NA,NA,NA,42251.2375,NA,0,NA
"24",70.7,NA,1118.225,NA,4292350.925,NA,NA,NA,NA,NA,NA,NA,486.95,1783806.725,NA,NA,NA,NA,49338.8375,NA,0,NA
"25",72.5,NA,1198.225,NA,4116492.025,NA,NA,NA,NA,NA,NA,NA,672.65,1719845.825,NA,NA,NA,NA,42251.2375,NA,0,NA
"26",74.2,NA,676.825,NA,3965159.725,NA,NA,NA,NA,NA,NA,NA,NA,2623599.125,NA,NA,NA,NA,45795.0375,NA,0,60.45
"27",76,NA,1258.425,NA,5147362.825,NA,NA,NA,NA,NA,NA,NA,507.15,1554057.625,79.1625,NA,NA,NA,45795.0375,NA,0,NA
"28",77.8,NA,897.425,NA,4021439.925,NA,NA,NA,NA,NA,NA,NA,506.95,1843386.225,NA,NA,NA,NA,42251.2375,NA,0,NA
"29",79.5,NA,636.425,NA,4404946.625,NA,NA,NA,NA,NA,NA,NA,NA,1596307.825,NA,NA,NA,NA,45759.9375,NA,20,NA
"30",81.3,NA,696.825,NA,4334596.025,NA,NA,NA,NA,NA,NA,NA,NA,1725502.925,NA,NA,NA,NA,42251.2375,NA,0,NA
"31",83.1,NA,496.225,NA,3747020.725,NA,NA,NA,NA,NA,NA,NA,NA,1688864.625,NA,NA,NA,NA,42251.2375,724.425,0,NA
"32",84.8,NA,837.425,NA,3887651.825,NA,NA,NA,NA,NA,NA,NA,NA,1507847.025,NA,NA,NA,NA,45759.9375,NA,0,NA
