"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",30.1,NA,6336.4625,26973.475,4057842.025,NA,NA,NA,70881.1,NA,NA,NA,NA,2024942.75,NA,NA,NA,NA,31213.25,NA,0,0
"2",31.8,NA,6075.6625,23464.775,4511839.225,NA,NA,NA,70881.1,NA,NA,NA,NA,2327905.95,NA,NA,NA,NA,38230.75,NA,20,0
"3",33.6,NA,5774.8625,26973.475,5271799.325,NA,NA,NA,63828.6,NA,NA,NA,NA,2182951.55,NA,NA,NA,NA,34722.05,NA,20,0
"4",35.4,NA,5313.6625,26973.475,6446915.225,NA,NA,NA,67337.3,NA,NA,NA,NA,3049976.95,76.5625,NA,NA,141.5625,52300.85,NA,0,0
"5",37.1,NA,3147.4625,23464.775,5704568.425,NA,NA,NA,63828.6,NA,NA,NA,813.5875,2140140.65,101.5625,NA,NA,161.5625,31213.25,NA,0,0
"6",38.9,NA,2485.6625,27008.575,3779913.925,NA,NA,NA,63828.6,NA,NA,NA,NA,1868681.95,76.5625,NA,NA,NA,24195.75,NA,0,0
"7",40.7,NA,2405.4625,26973.475,3368232.125,NA,949.5375,NA,79653,NA,NA,NA,713.3875,2005463.15,89.0625,NA,NA,NA,27704.55,NA,0,0
"8",42.4,NA,1904.0625,30482.275,4237314.625,NA,NA,NA,60354.9,NA,NA,NA,NA,1560192.15,NA,NA,NA,NA,27704.55,NA,0,0
"9",44.2,NA,1522.8625,26973.475,4173946.725,NA,NA,NA,63863.6,NA,NA,NA,NA,2086798.75,NA,NA,NA,NA,24195.75,NA,0,0
"10",46,NA,1382.6625,26973.475,3737703.625,NA,NA,NA,63828.6,NA,454.6125,29521.3625,NA,1858037.15,89.0625,NA,NA,NA,20687.05,NA,0,0
"11",47.7,NA,1583.2625,26973.475,4166929.025,NA,NA,NA,56811.1,NA,NA,NA,NA,1977666.75,NA,NA,NA,NA,24195.75,NA,0,0
"12",49.5,NA,1322.4625,23464.775,3896018.525,NA,NA,NA,63828.6,NA,NA,NA,NA,1891797.15,NA,NA,NA,NA,27704.55,NA,0,0
"13",51.3,NA,1202.0625,26973.475,4346366.625,NA,NA,NA,75310.9,NA,NA,NA,NA,2077813.15,NA,NA,NA,NA,31213.25,NA,0,0
"14",53,NA,1583.0625,30517.275,4617277.225,NA,NA,NA,60319.8,NA,NA,NA,NA,2491892.35,101.5625,NA,NA,151.5625,24195.75,NA,0,0
"15",54.8,NA,1182.2625,33113.775,4571558.225,NA,NA,NA,56811.1,NA,NA,NA,NA,1822542.75,151.5625,NA,NA,NA,31213.25,NA,0,0
"16",56.6,NA,781.0625,23464.775,4451909.725,NA,NA,NA,60319.8,NA,NA,NA,NA,1986926.75,NA,NA,NA,NA,27704.55,165.05,0,0
"17",58.3,NA,1121.8625,27008.575,4198683.125,NA,NA,NA,56811.1,NA,NA,NA,NA,1909205.15,NA,NA,NA,NA,24195.75,NA,0,0
"18",60.1,NA,1041.6625,26973.475,4261946.025,NA,NA,NA,60319.8,NA,NA,NA,NA,1742648.35,NA,NA,NA,NA,24195.75,NA,0,0
"19",61.9,NA,961.2625,23464.775,4177490.425,NA,NA,NA,60319.8,NA,NA,NA,NA,2285077.75,NA,NA,NA,NA,27704.55,NA,0,0
"20",63.6,NA,800.8625,26973.475,3991000.425,NA,NA,NA,63828.6,NA,NA,NA,NA,1878337.95,126.5625,NA,NA,NA,27704.55,NA,0,0
"21",65.4,NA,901.2625,23499.775,4543312.925,NA,NA,NA,128073.8,NA,NA,NA,NA,1269282.95,NA,NA,NA,NA,27704.55,NA,66.7,0
"22",67.2,NA,440.0625,26973.475,4195069.225,NA,NA,NA,56811.1,NA,NA,NA,NA,1657954.05,NA,NA,NA,NA,27704.55,NA,0,0
"23",68.9,NA,941.2625,30482.275,4247841.025,NA,NA,NA,60319.8,NA,NA,NA,NA,1677766.15,89.0625,NA,NA,NA,20687.05,NA,0,0
"24",70.7,NA,1101.6625,33157.675,3804580.225,NA,NA,NA,60319.8,NA,NA,NA,NA,1818730.65,NA,NA,NA,NA,24195.75,NA,0,0
"25",72.5,NA,780.8625,26973.475,3857316.925,NA,NA,NA,75310.9,NA,NA,NA,NA,2047414.25,114.0625,NA,NA,NA,24195.75,NA,0,0
"26",74.2,NA,700.8625,23464.775,3790475.125,NA,NA,NA,60319.8,NA,NA,NA,NA,1625883.45,NA,NA,NA,NA,24195.75,NA,0,0
"27",76,NA,921.0625,23464.775,3547564.925,NA,NA,NA,60319.8,NA,NA,NA,NA,1662235.55,NA,NA,NA,266.5625,20687.05,NA,0,25
"28",77.8,NA,580.2625,26973.475,3758721.325,NA,NA,NA,56811.1,NA,NA,NA,NA,1776448.05,NA,NA,NA,NA,24195.75,NA,0,40
"29",79.5,NA,780.6625,26973.475,3660300.425,NA,NA,NA,56811.1,NA,NA,NA,NA,1591918.75,NA,NA,NA,NA,20687.05,NA,0,0
"30",81.3,NA,600.4625,19955.975,3389355.025,NA,NA,NA,70881.1,NA,NA,NA,NA,1514299.55,NA,NA,NA,NA,20687.05,NA,0,0
"31",83.1,NA,901.2625,26973.475,3501915.725,NA,NA,NA,60319.8,NA,NA,632.3625,NA,1509441.95,76.5625,NA,NA,NA,20687.05,NA,0,0
"32",84.8,NA,840.8625,26973.475,3431530.225,NA,NA,NA,56811.1,NA,NA,NA,NA,1507610.25,NA,NA,NA,NA,20687.05,NA,0,0
