"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",30.1,NA,0.00156153503782592,0.00664724620471148,1,NA,NA,NA,0.017467683454237,NA,NA,NA,NA,0.499019611292039,NA,NA,NA,NA,0.0076920811129901,NA,0,0
"2",31.8,NA,0.00134660438836891,0.00520071168980983,1,NA,NA,NA,0.0157100234439316,NA,NA,NA,NA,0.51595498729235,NA,NA,NA,NA,0.00847342914795463,NA,4.43278206572177e-06,0
"3",33.6,NA,0.0010954253271012,0.00511655951547435,1,NA,NA,NA,0.01210755494757,NA,NA,NA,NA,0.414080926724198,NA,NA,NA,NA,0.00658637551610522,NA,3.79377111438133e-06,0
"4",35.4,NA,0.000824217833576367,0.00418393511603838,1,NA,NA,NA,0.0104448868412102,NA,NA,NA,NA,0.473090903719771,1.18758347718152e-05,NA,NA,2.19581761291114e-05,0.00811253881502684,NA,0,0
"5",37.1,NA,0.000551744192638026,0.00411333044883233,1,NA,NA,NA,0.0111890322360363,NA,NA,NA,0.000142620342046296,0.375162587343319,1.78037131704665e-05,NA,NA,2.83215991050191e-05,0.00547162338577786,NA,0,0
"6",38.9,NA,0.000657597646221534,0.00714528836790906,1,NA,NA,NA,0.0168862575356131,NA,NA,NA,NA,0.494371561648722,2.02550908616259e-05,NA,NA,NA,0.0064011378248514,NA,0,0
"7",40.7,NA,0.00071416173551281,0.00800819955364567,1,NA,0.000281909757036119,NA,0.0236483107588673,NA,NA,NA,0.000211798793410059,0.595405267681781,2.64419127586107e-05,NA,NA,NA,0.00822524961815095,NA,0,0
"8",42.4,NA,0.000449355940851336,0.00719377192813479,1,NA,NA,NA,0.0142436673557135,NA,NA,NA,NA,0.368203045578661,NA,NA,NA,NA,0.00653823292623686,NA,0,0
"9",44.2,NA,0.000364849529793651,0.00646234290400532,1,NA,NA,NA,0.0153005306985561,NA,NA,NA,NA,0.499958166092788,NA,NA,NA,NA,0.00579685165962438,NA,0,0
"10",46,NA,0.000369922989814368,0.00721659010617783,1,NA,NA,NA,0.0170769559076531,NA,0.000121628824971375,0.00789826199769919,NA,0.497106602452997,2.38281332431755e-05,NA,NA,NA,0.00553469511644332,NA,0,0
