"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"57",100.8,2747.2,1443.4,6782,4129471,0,1679.3,1784.4,65216,3529.4,2556.8,480.8,861.8,2254201.6,75,20,1142.6,260,141418.9,33.3,0,0
"58",102.5,3168.2,1724.2,10173,4202852.9,0,1042.6,2105.4,62503.2,3369,2306,601,982.2,2187372.8,166.7,100,1182.6,150,135939,0,0,0
"59",104.3,2426.4,2145.6,10173,4202907,0,1478.5,2005,59790.4,3830.2,2306,726.5,741.6,2120102.4,50,267,1263,150,122320.7,33.3,25,0
"60",106.1,3208.6,1724.2,6782,4159393.3,0,1503.8,1804.8,67956,3309,1930,551.3,1002.4,2074195.2,87.5,120.2,1082.4,130,106043.8,40,0,0
"61",107.8,3409,1724.6,6782,4151281.6,0,1664.2,2226,62503.2,3689.6,2757.3,460.8,1203.2,2023078.4,66.7,40,902,110,95111.2,20,0,0
"62",109.6,3048.2,1804.6,8138.4,4072312.2,3391,1042.2,2205.8,65216,4291.4,1704.5,601.2,1082.6,2015718.4,37.5,50,761.8,170,81520,75,0,0
"63",111.4,3048,1603.8,6782,4129551.8,0,1629,2366.2,62476.1,3128.2,2356,475.8,982.4,1921587.2,62.5,0,1062.4,240,65243.1,25,0,0
"64",113.1,2867.6,1624,6782,4012467.5,4521.4,1403.3,1784.6,65216,3308.8,2607,701.5,1062.6,1809248,125,100,681.4,130,59790.4,60,20,0
"65",114.9,3008,1684.4,6782,4045183.7,0,1163,2105.8,67928.8,3429.2,2105.3,721.6,621.4,1772083.2,75,75,922,112.5,57077.6,33.3,0,0
"66",116.7,2947.8,1924.8,5425.6,4107714.2,0,902.2,2085.4,62503.2,3589.4,2281,626.3,1203,1714880,50,80,1202.8,112.5,54364.8,0,0,0
"67",118.4,2626.8,1724.2,6782,4053322.1,0,1729.3,2045.2,65243.1,3489.2,2005,841.8,601.3,1651129.6,37.5,125,1423.8,225,54364.8,50,0,0
"68",120.2,2506.6,1664,10173,4132210.9,2712.8,1328.3,1930,65216,4111,2907.8,1704.4,1423.2,1585702.4,50,120,1283.2,570,57077.6,320.6,0,0
"69",122,2827.4,1824.8,10173,4045210.4,3391,2030.3,1925,62503.2,5093.6,2932.5,1584,1243,1512313.6,75,125,1062.4,410,51651.9,160,0,0
"70",123.7,3233.5,1483.8,8138.4,4088589,4521.4,1503.8,2586.8,65216,4111,2807.3,1303,1162.8,1510758.4,112.5,100,1082.6,180,54337.6,75,0,0
"71",125.5,2887.4,1242.8,10173,4178491.1,0,1905,2045.4,65216,4251.4,2757.3,1082.8,1453.8,1527680,85.7,200.2,1022.4,160,57077.6,120,0,0
"72",127.3,2646.8,1483.4,6782,4015234.3,0,1553.8,1784.4,62503.2,3669.8,2582,781.6,1102.6,1403603.2,62.5,0,1002.2,150,59790.4,75,0,0
"73",129,2707,1202.8,5425.6,4066859.4,0,1478.5,2125.4,67928.8,3228.4,2381,1127.8,1002.2,1397200,62.5,120,1062.6,350,62503.2,150,0,0
"74",130.8,2767.4,1403.6,10173,4134923.8,0,1654,2185.8,65243.1,3509.2,2055.3,881.8,741.6,1365433.6,50,133.3,1303.2,200,57077.6,0,0,0
"75",132.6,2646.8,1463.6,6782,4028879.5,0,1453.5,2065.4,62503.2,3469.4,2456.8,952,962.2,1383315.2,75,100,1022.4,150,57077.6,225.3,0,0
"76",134.3,2546.6,1543.8,6782,3960815.2,0,1328,1844.6,65216,3529.2,2230.8,626.3,1002.2,1372924.8,100,100,862,187.5,57077.6,60,0,0
"77",136.1,3334,1423.4,6782,3876474.1,0,1428.5,2125.2,67956,3529.2,2506.5,826.8,902,1389216,25,66.7,1283,80,48912,40,0,0
"78",137.9,2687,1243,6782,3922700.6,0,1805,1704.4,65216,3669.8,1904.8,375.5,581.2,1385478.4,25,66.7,841.8,220,46199.2,33.3,25,0
"79",139.6,3228.8,1403.8,6782,4047869.4,0,1604,2185.4,65216,3409.2,2105.3,1122.6,842,1463475.2,50,140.2,1283.2,150,51624.8,175.3,0,0
"80",141.4,2867.8,1684.2,10173,4026085.7,2712.8,1428.5,2346,62503.2,3729.8,2331,1243.2,1283,1436569.6,50,60,1443.8,262.5,57077.6,75,0,0
"81",143.2,3068,1243,6782,3936372.6,0,1528.5,2406.2,62503.2,4231.2,1654,1027.5,701.4,1435481.6,100,100,1042.4,230,54364.8,180,0,0
"82",144.9,2727.2,1343.2,5425.6,3892859.1,0,1629.3,2305.8,65216,3529.4,2506.5,761.6,1062.4,1461920,25,267,741.6,180,51624.8,75,0,0
