"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",100.8,-355.257142857143,1243.18571428571,5490.17142857143,4124917.37142857,-2163.8,-103.828571428571,-240.714285714286,63472.0571428571,22.9142857142861,111.142857142857,-58.6571428571428,694.457142857143,2234558.6,57.1428571428571,-113.457142857143,-111.914285714286,131.9,140772.985714286,4.72857142857142,0,0
"2",102.5,65.7428571428568,1523.98571428571,8881.17142857143,4198299.27142857,-2163.8,-740.528571428571,80.2857142857144,60759.2571428571,-137.485714285714,-139.657142857143,61.5428571428572,814.857142857143,2167729.8,148.842857142857,-33.4571428571429,-71.9142857142858,21.9,135293.085714286,-28.5714285714286,0,0
"3",104.3,-676.057142857143,1945.38571428571,8881.17142857143,4198353.37142857,-2163.8,-304.628571428571,-20.1142857142856,58046.4571428571,323.714285714286,-139.657142857143,187.042857142857,574.257142857143,2100459.4,32.1428571428571,133.542857142857,8.48571428571427,21.9,121674.785714286,4.72857142857142,25,0
"4",106.1,106.142857142857,1523.98571428571,5490.17142857143,4154839.67142857,-2163.8,-279.328571428571,-220.314285714286,66212.0571428571,-197.485714285714,-515.657142857143,11.8428571428572,835.057142857143,2054552.2,69.6428571428571,-13.2571428571429,-172.114285714286,1.90000000000001,105397.885714286,11.4285714285714,0,0
"5",107.8,306.542857142857,1524.38571428571,5490.17142857143,4146727.97142857,-2163.8,-118.928571428571,200.885714285714,60759.2571428571,183.114285714286,311.642857142857,-78.6571428571428,1035.85714285714,2003435.4,48.8428571428571,-93.4571428571429,-352.514285714286,-18.1,94465.2857142857,-8.57142857142857,0,0
"6",109.6,-54.2571428571432,1604.38571428571,6846.57142857143,4067758.57142857,1227.2,-740.928571428571,180.685714285715,63472.0571428571,784.914285714286,-741.157142857143,61.7428571428572,915.257142857143,1996075.4,19.6428571428571,-83.4571428571429,-492.714285714286,41.9,80874.0857142857,46.4285714285714,0,0
"7",111.4,-54.457142857143,1403.58571428571,5490.17142857143,4124998.17142857,-2163.8,-154.128571428571,341.085714285714,60732.1571428571,-378.285714285714,-89.6571428571428,-63.6571428571428,815.057142857143,1901944.2,44.6428571428571,-133.457142857143,-192.114285714286,111.9,64597.1857142857,-3.57142857142857,0,0
"8",113.1,-234.857142857143,1423.78571428571,5490.17142857143,4007913.87142857,2357.6,-379.828571428571,-240.514285714286,63472.0571428571,-197.685714285714,161.342857142857,162.042857142857,895.257142857143,1789605,107.142857142857,-33.4571428571429,-573.114285714286,1.90000000000001,59144.4857142857,31.4285714285714,20,0
"9",114.9,-94.457142857143,1484.18571428571,5490.17142857143,4040630.07142857,-2163.8,-620.128571428571,80.6857142857145,66184.8571428571,-77.2857142857142,-340.357142857143,182.142857142857,454.057142857143,1752440.2,57.1428571428571,-58.4571428571429,-332.514285714286,-15.6,56431.6857142857,4.72857142857142,0,0
"10",116.7,-154.657142857143,1724.58571428571,4133.77142857143,4103160.57142857,-2163.8,-880.928571428571,60.2857142857144,60759.2571428571,82.9142857142861,-164.657142857143,86.8428571428572,1035.65714285714,1695237,32.1428571428571,-53.4571428571429,-51.7142857142858,-15.6,53718.8857142857,-28.5714285714286,0,0
"11",118.4,-475.657142857143,1523.98571428571,5490.17142857143,4048768.47142857,-2163.8,-53.8285714285714,20.0857142857144,63499.1571428571,-17.2857142857142,-440.657142857143,302.342857142857,433.957142857143,1631486.6,19.6428571428571,-8.45714285714286,169.285714285714,96.9,53718.8857142857,21.4285714285714,0,0
"12",120.2,-595.857142857143,1463.78571428571,8881.17142857143,4127657.27142857,549,-454.828571428571,-95.1142857142856,63472.0571428571,604.514285714286,462.142857142857,1164.94285714286,1255.85714285714,1566059.4,32.1428571428571,-13.4571428571429,28.6857142857143,441.9,56431.6857142857,292.028571428571,0,0
"13",122,-275.057142857143,1624.58571428571,8881.17142857143,4040656.77142857,1227.2,247.171428571429,-100.114285714286,60759.2571428571,1587.11428571429,486.842857142857,1044.54285714286,1075.65714285714,1492670.6,57.1428571428571,-8.45714285714286,-192.114285714286,281.9,51005.9857142857,131.428571428571,0,0
