Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
182,579;200,3;334,0;472340,0;12891,0;69892,0;1609,8;775848,0;33734,5;4646,0;2597,5;649,0;899,0;299,0;599,0;25485,5;99,5;99,0;24669,0;0,0;2797,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0;0,0;49,5
183,973;200,3;467,7;477284,0;11841,0;68941,0;1341,5;764032,0;34034,5;4995,5;1698,0;649,0;649,0;249,0;299,0;26986,0;49,5;249,0;21890,2;0,0;2497,5;49,5;0,0;0,0;0,0;99,0;0,0;0,0;0,0;0,0
185,366;334,0;200,3;449956,0;13640,0;72094,0;1609,7;767664,0;33934,5;4895,5;848,5;449,0;549,0;549,0;99,5;27435,5;149,0;99,5;22311,0;49,5;2347,5;49,5;0,0;0,0;49,5;99,5;0,0;0,0;0,0;0,0
186,760;267,3;534,3;462860,0;11991,5;68641,5;1173,8;784016,0;35184,0;3397,0;2447,5;649,0;849,0;249,0;599,0;25236,0;0,0;149,0;22142,7;99,5;2497,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0;0,0
188,154;334,0;534,3;473856,0;13141,0;70793,0;1509,2;776592,0;34134,5;5495,5;2697,5;1198,5;499,0;199,0;199,0;25036,0;0,0;199,5;25090,2;49,5;2797,0;49,5;0,0;99,5;99,5;49,5;0,0;0,0;0,0;0,0
189,548;334,0;534,3;459332,0;11541,5;71694,0;1240,7;765600,0;33484,5;4746,0;1698,0;399,0;599,0;249,0;599,0;26985,5;0,0;49,5;24416,5;0,0;2897,5;0,0;0,0;0,0;49,5;49,5;0,0;0,0;0,0;0,0
190,941;200,3;467,7;472948,0;13041,0;71343,0;1408,5;766264,0;34284,5;4496,0;2647,5;349,5;549,0;199,0;349,0;26736,0;0,0;149,5;26943,0;49,5;2348,0;0,0;149,5;0,0;0,0;0,0;0,0;0,0;0,0;49,5
192,335;267,0;200,3;439164,0;13190,5;70892,0;1475,7;755808,0;37034,0;4296,5;2447,5;749,0;449,0;199,0;99,5;24836,5;49,5;249,0;23068,8;149,5;2847,5;0,0;49,5;0,0;0,0;99,0;0,0;0,0;0,0;149,5
193,729;267,3;200,0;450656,0;12141,0;70542,0;1140,2;783696,0;34485,0;4196,0;2098,0;449,0;149,0;199,0;299,0;26985,5;0,0;99,5;23237,5;0,0;3397,0;99,5;49,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0
195,122;334,0;200,3;463968,0;12940,5;66991,0;1610,0;772024,0;34384,5;4946,0;1598,5;749,0;299,0;199,0;349,0;25086,0;149,0;49,5;24753,3;99,5;2447,5;0,0;0,0;49,5;0,0;49,5;0,0;0,0;0,0;0,0
196,516;334,0;200,3;472040,0;11042,0;72394,0;1073,0;771128,0;33984,5;4346,0;2048,0;249,0;749,0;149,5;299,5;25785,5;0,0;49,5;24248,0;0,0;2647,5;49,5;0,0;0,0;99,5;99,5;0,0;0,0;0,0;49,5
197,910;334,0;334,0;464980,0;12091,5;69992,0;1207,3;761000,0;34884,5;4046,5;1548,0;449,0;449,0;199,0;199,5;26485,5;149,0;49,5;20458,7;0,0;3247,0;0,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0;49,5
199,304;66,7;133,3;481624,0;11541,5;76196,0;1811,3;764240,0;33784,5;4546,5;2098,0;399,0;449,0;199,0;399,0;25786,0;0,0;49,5;22647,8;49,5;3247,0;99,5;99,5;0,0;49,5;49,5;0,0;0,0;0,0;0,0
200,697;334,0;467,7;463568,0;11342,0;69541,0;1073,2;770160,0;35084,5;5095,5;1748,0;549,0;199,0;149,5;149,0;25286,0;99,5;99,0;25090,2;49,5;2497,5;49,5;0,0;49,5;99,0;0,0;0,0;0,0;0,0;49,5
202,091;334,0;401,0;474056,0;11991,5;70442,0;1140,2;779272,0;33684,5;3996,5;1598,0;349,0;649,0;49,5;499,0;26286,5;0,0;199,0;21132,0;0,0;3197,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0;0,0
203,485;200,3;133,3;478596,0;10842,0;73494,0;1207,2;785848,0;34884,5;3896,5;2747,0;699,0;449,0;149,0;249,0;27185,5;99,5;99,0;25427,0;0,0;2298,0;49,5;49,5;99,5;49,5;49,5;0,0;0,0;0,0;0,0
204,878;400,7;400,7;478800,0;11841,5;72944,0;1274,3;780272,0;33484,5;4646,0;2497,5;599,0;599,0;99,5;449,0;23836,5;0,0;99,5;25511,5;0,0;2747,5;149,0;49,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0
206,272;334,0;467,7;458724,0;13640,5;69442,0;1442,2;775696,0;37184,0;4096,5;3047,5;599,0;549,0;99,5;199,0;24336,5;0,0;0,0;23406,0;0,0;2397,5;149,0;199,5;49,5;0,0;99,5;0,0;0,0;0,0;0,0
207,666;534,3;467,3;479804,0;13840,0;73544,0;1039,7;773200,0;34484,5;4196,5;2347,5;898,5;649,0;399,0;199,0;25786,0;49,5;99,0;24332,3;49,5;2697,0;0,0;99,0;49,5;99,0;0,0;0,0;0,0;0,0;0,0
209,060;200,3;66,7;469620,0;11592,0;69041,0;1509,2;770216,0;36034,5;4795,5;1998,0;1099,0;599,0;199,0;149,0;26186,0;0,0;149,0;25848,0;0,0;2547,5;0,0;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
210,453;467,7;467,7;464272,0;12191,0;65990,0;1341,5;772152,0;36234,5;4845,5;1798,0;399,0;349,0;49,5;149,0;25886,0;49,5;0,0;24668,8;0,0;2947,0;0,0;49,5;0,0;49,5;99,0;0,0;0,0;0,0;0,0
211,847;334,0;801,7;489692,0;13241,0;75195,0;1676,8;765448,0;33484,5;4896,0;2098,0;499,0;499,0;149,0;349,0;25736,0;99,5;0,0;21469,0;0,0;2497,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0
213,241;133,3;401,0;458320,0;13091,0;70042,0;1710,5;759360,0;34284,5;3297,0;2897,5;599,0;799,0;149,5;199,0;26186,0;0,0;99,0;21974,2;0,0;2647,5;0,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0
