"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,0.0812395792859599,0.0493932478617222,0.0521023484330276,1,0.0111453337535871,0.326557932598239,0.0256422892884958,0.364054798228192,0.0721704104115804,0.0784936284856626,0.0345212224995735,0.291955567574892,0.100032956005165,0.325203785281586,0.0304349796571818,0.0223406356631921,0.120612857204368,0.474429362029253,0.246088607121532,0.301975074532546,0.321432904263945
"2",30.1,0.0793226343525085,0.0494273554772824,0.0413685865039463,1,0.012190323065988,0.302195351440627,0.0230243624060452,0.352172114519108,0.0720981365232393,0.072190244076783,0.036853195115436,0.281027039972627,0.095146432937516,0.313084111040903,0.0316071954476651,0.0235897771835941,0.115597170740651,0.468719179294903,0.257982539506011,0.287809128475398,0.314499511069381
"3",31.8,0.082423695297516,0.0322981340045144,0.0416431066142173,1,0.015986621249785,0.319317783641358,0.0261450701717961,0.329751529348742,0.0733004547178209,0.0687217620449534,0.0305247939920158,0.278429721295621,0.0971190593330822,0.320698999654226,0.0295458052896806,0.0214145205570912,0.111247052402063,0.42057735677426,0.229694520618055,0.284543293719669,0.286149757026435
"4",33.6,0.0788599894754067,0.0329768345294051,0.036313366729993,1,0.0136917587403062,0.309254403518291,0.0254234912938177,0.310189799089288,0.0665335037483243,0.0649487458487277,0.0281166086975424,0.254747746862015,0.0851294603315633,0.28303525606331,0.026664285447096,0.0174279893491734,0.0997266783653181,0.381000394699833,0.19692981570486,0.244232565925189,0.252106137952061
"5",35.4,0.0823644249844583,0.0295463865741546,0.0329211969528251,1,0.0142120888471686,0.32468892597905,0.0273470775850885,0.315842271149562,0.0676165630981734,0.0641799163859726,0.0284471685457132,0.267617154509728,0.0854994299807402,0.302778764645797,0.0276390079304689,0.0183832316100004,0.103181118730027,0.412892896273211,0.192303817412092,0.255195733273345,0.258126308463965
"6",37.1,0.0823059473823824,0.032489348441344,0.0356000060569351,1,0.0196944540745055,0.316581304866246,0.0253365384577665,0.298096993701225,0.0700993849576913,0.0678758038230446,0.027111767411091,0.263135207481019,0.0871471018490117,0.284501326333172,0.0268798015907659,0.0176867437216264,0.0987842294311432,0.368372168759707,0.189600361201358,0.250127603057255,0.242514661027784
"7",38.9,0.0869910133567417,0.0269862501397417,0.037350160439492,1,0.0132249165838553,0.338973019306657,0.0246079657951356,0.321154467262359,0.0697217531848603,0.0691935845835,0.0265028832148671,0.281571218609197,0.090416084159081,0.305207886042694,0.0264550798756711,0.0162989789025656,0.103070957706411,0.38245372853208,0.202925298922504,0.253867868767257,0.254411008471474
"8",40.7,0.0818627590760369,0.0272279575406264,0.035056409139278,1,0.0149868836589421,0.319834012658019,0.0267715443627269,0.320071495838078,0.0726238862430479,0.0657635166847079,0.0268713105510209,0.272558362669431,0.0909462796035542,0.305629409975762,0.0296076601634663,0.018126801699403,0.104715445463007,0.403368687588766,0.194294504843592,0.25936696444361,0.262875192522921
"9",42.4,0.0814127314993141,0.0247957566052147,0.0305641182901624,1,0.0150850387162138,0.329596656433563,0.0268753505262872,0.298214088337648,0.0691390857294414,0.0655460245899656,0.0254616960752097,0.271401979855585,0.0893312110404879,0.293318784437793,0.0280089188897833,0.0171548200721664,0.0953837029296151,0.371026162333073,0.18708698683913,0.243904629310194,0.244189416993452
"10",44.2,0.0800188659047466,0.0484970747224715,0.0366403133527232,1,0.0132277042383781,0.338141736207515,0.0275849625258323,0.311434680048904,0.0665888839466917,0.0656341986417136,0.0287134373790008,0.255877271657001,0.0863288593641692,0.302710421325494,0.0277688159009193,0.0168490046166571,0.0979610959757136,0.38555040935136,0.193354147771799,0.248454029108358,0.243035230428415
"11",46,0.0816741267933045,0.0296019012462295,0.0386041038979369,1,0.0139522304882376,0.316651520702608,0.0255634730335781,0.318835802815524,0.0698633885484002,0.0638633704643435,0.0250826818710527,0.262847739924614,0.087491101590316,0.29864337621453,0.0248010872733179,0.0171612259603569,0.101955641168532,0.37031899120333,0.183680824828784,0.251322743373162,0.261482516014418
"12",47.7,0.0821803238051059,0.0257268035765161,0.0337147289712984,1,0.0114765978815522,0.318076395327768,0.0257540230321185,0.29816346229615,0.0669581646952417,0.0675857714795939,0.0254049848069616,0.268581316913099,0.0814063064414732,0.30531071685637,0.0263698666346526,0.018243053625706,0.0994583725000554,0.383594691855998,0.187138435183042,0.241972192631513,0.245432059000947
"13",49.5,0.0806026021736149,0.0218320425820543,0.0354954417133671,1,0.0137349600282716,0.305416221528446,0.0259734866540675,0.298390092229131,0.0672262398093445,0.0631056066087369,0.0246677254668024,0.254616951645873,0.0864849804996892,0.302306542280572,0.0265221246786566,0.0150993358145861,0.096604723807001,0.369781988241885,0.183893033519121,0.231389397632688,0.228731803645557
"14",51.3,0.0780532710942803,0.0208149041436164,0.0329666322720782,1,0.014879639742027,0.305367175755963,0.026751898026987,0.293799551274422,0.0649881315753996,0.0609549800615252,0.0251904354007856,0.253559064526763,0.0824178201421386,0.296037558348752,0.0266322467124209,0.0165106995975755,0.0965866716967684,0.342578013968621,0.181481902428806,0.238186464827688,0.243089502440486
"15",53,0.0799052103175466,0.0221075276337667,0.0335860245167213,1,0.0123814908569215,0.31161045777986,0.025870962490251,0.293939334720776,0.0692875081327643,0.0592766703243291,0.0248770461212224,0.25724616812356,0.081404812715735,0.295825812791553,0.027502011518404,0.0153066706005639,0.101383422149683,0.371675073216919,0.2056702778981,0.247491626264876,0.249807017657282
"16",54.8,0.0870934478989419,0.0542455168975182,0.0347295167377383,1,0.0157017957220668,0.332820578022197,0.0299255331176576,0.304634933394531,0.0704103732609721,0.0722747859497245,0.0264206944664379,0.285737147263839,0.0882094921095492,0.324572167238759,0.0303455591996745,0.0179226079595397,0.108092289745478,0.385749886685332,0.20188885644394,0.267642510848857,0.259611688067133
"17",56.6,0.0830068031888495,0.0368127213334674,0.0340382576776895,1,0.0125421790411289,0.328491564718389,0.026935770948952,0.294196725161808,0.0702118038046129,0.0641855225559365,0.0246928724840122,0.280913267786817,0.0911967198204273,0.303585052047994,0.0287115167618172,0.0150401547706467,0.103301236650027,0.385446121529353,0.189040163647871,0.252252005143073,0.255699813796456
"18",58.3,0.0806964127857391,0.0200880514085585,0.0283004844120164,1,0.0124948434151523,0.328884641623415,0.0253944014482761,0.313982220120503,0.0693628115686797,0.0671624918209898,0.0254941319033584,0.263398508792383,0.0891534256652214,0.301784268639472,0.0284999011023517,0.0169483108666383,0.103553952105238,0.388929583415158,0.187718481885502,0.256658890904478,0.247143211091005
