"","","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,NA,NA,NA,1,0.00878731448456707,NA,NA,0.286653381206284,0.065299158080616,0.0584134425350971,NA,NA,0.0776592364543826,NA,NA,0.0197584633669756,0.104737278474806,NA,NA,0.244136777880673,0.251776989058549
"2",30.1,0.0664155377293176,0.0365656313784606,0.0328766768769262,1,0.0128469528372904,0.257935751870858,0.0222472205142155,NA,0.0671426291087794,0.0622186582339935,NA,0.23600118631693,0.0825925558612652,0.263357683055031,0.0258610006809988,0.0182047133429485,0.104782680150632,0.43661162004989,NA,0.254930856424482,0.283976815815796
"3",31.8,0.0668812016261057,NA,0.0317653210687217,1,0.0119720361252223,0.286461779621724,0.0219771624795363,0.27054222664534,0.0620001552191361,0.0587555624768991,0.0238710199339379,0.233060451073011,0.0767831296578358,0.265719240474997,0.0265637082173609,0.0179370184257517,0.10035976817781,0.404908793680266,0.213388371984406,0.25253746275863,0.274545503811783
"4",33.6,0.070473938426401,0.0269713754370615,0.0295795570380372,1,0.0129560147965693,0.273334400241262,0.023207284692409,0.278314184197185,0.0644695087044923,0.061605742040459,0.0246592553369982,0.243433932455875,0.0849037717542724,0.277906250785185,0.0255320557752235,0.0193012581373003,0.0978643053578018,0.405601548319322,0.204297794543027,0.265685963154486,0.276777320344287
"5",35.4,0.0645405723114793,0.0235622726857707,0.0262885631654156,1,0.00953786325671688,0.258288584771084,0.0218842114436533,0.263051697671693,0.0613224930409118,0.0571846610966666,0.021954508603796,0.237238663929403,0.0782803916244713,0.26320932299079,0.0238024782709494,0.0150322225237707,0.094207635260539,0.367534584108363,0.20028527041116,0.254479341658277,0.260840423651253
"6",37.1,0.0729678048446912,0.0306688052414203,0.0279316374577893,1,0.0122442120456053,0.268585284503283,0.0239637529357558,0.266059522501146,0.0628368380773908,0.0600954369778955,0.0221313528197061,0.238523167865177,0.0833483503645616,0.270409510500793,0.0248253261558614,0.0174630860950655,0.0935848412645495,0.373354578782878,0.196874473831746,0.265198534307417,0.266801319696
"7",38.9,0.0686015646726645,0.0217596604536675,0.0301799451079216,1,0.0105875366123504,0.274367310564543,0.022107477385784,0.271689642778334,0.0593791185816681,0.0607028148058538,0.0215206981334063,0.242955090904482,0.0805212479182926,0.271908233576678,0.0240200416382789,0.017838781824606,0.0899162205475446,0.363481123469817,0.199425048143505,0.253955982772094,0.247637054357669
"8",40.7,0.0716800105820358,0.0221846491209532,0.0263161730985165,1,0.0129458664511476,0.276520805739419,0.0231621795832492,0.277377953347307,0.0606898996371057,0.057819956124634,0.0214895931470341,0.236310475919791,0.0820845383936304,0.284366164492904,0.0251544345068355,0.0160169336967373,0.0931381696752625,0.354183764562783,0.189301852206092,0.258638310501687,0.258761852855441
"9",42.4,0.0691605061778667,0.0193740843142141,0.029292868699767,1,0.0106146569282401,0.260712874608242,0.0206581865079986,0.258468830330123,0.0592693472640113,0.0560254210830608,0.0208195819539327,0.226544420165375,0.0797504310753351,0.267140765573812,0.0232032003110036,0.0148324671008447,0.0867956066613004,0.347984865650563,0.180542343467042,0.244842798923922,0.243505280021615
"10",44.2,0.0754429155900514,0.0227726991969973,0.0345736566520273,1,NA,0.300113885696524,NA,NA,0.0661479897759663,NA,0.0225798921184751,NA,NA,0.30527521435439,0.0279683517298732,0.0152803753147438,0.101481211786043,0.428702231984912,0.212435751690919,0.287218052897317,0.280345594667222
"11",46,0.0703197338990149,0.0217956695627349,0.02834865954889,1,0.0134782909707075,0.274474124424435,0.0224252370853512,0.259442491286739,0.0605209828486236,0.0592081932451609,0.0230570563911639,0.241356818953244,0.0829655153865365,0.286754107614097,0.0249942402394686,0.0147009218926583,0.0936656688387671,0.367741712935554,0.191717248398194,0.273768035096992,0.258608030905181
"12",47.7,0.0738162981920808,0.0225178974970524,0.0273862288760026,1,0.0101236514156064,0.285287154374648,0.0230426830506332,0.273658908739605,0.0634476544242724,0.0591973294648131,0.0224271581004688,0.253250662027384,0.0833368219577204,0.294182910470365,0.0261812796125564,0.0140743916976828,0.095219372989765,0.357150586439015,0.196635366698527,0.270988626722827,0.264619116912177
"13",49.5,0.0720161269859957,0.020940806709204,0.0300437586899128,1,0.0103763896635687,0.270230887541302,0.0232888534687076,0.265186920820222,0.0632085997584051,0.0589313149951366,0.0213950115068905,0.245409694941047,0.0789353050944107,0.289363718946327,0.0249078995808346,0.0150614155145668,0.0945357877759083,0.359991704167957,0.199959926843534,0.280347760885738,0.270254631788318
"14",51.3,0.0733703272782304,0.0222565972458655,0.0291241866624685,1,0.0100709939604028,0.285475810295224,0.0240176460431511,0.270476749571885,0.0633821961797193,0.0587517705996325,0.0214722689009387,0.244272429276963,0.0840476376160401,0.300056553672297,0.0275557865775384,0.0152295843223999,0.0988875622300298,0.369642071235292,0.201389004503663,0.288923964615043,0.269145524285634
"15",53,0.0733000565019794,0.0217338375876904,0.025134393394097,1,0.0128153363395343,0.28244367592013,0.0241931002883442,0.265952361867316,0.0626312415377744,0.0598758228092007,0.0191732436185044,0.248908284545,0.0887807071183037,0.287776153949309,0.025940634792411,0.0148052421216488,0.0965315794359667,0.356706369475999,0.190114614902091,0.275947797761423,0.259658906313704
"16",54.8,0.071545718781064,0.0201094741575922,0.0295678589937418,1,0.0102159194201618,0.275474481281727,0.0222014000056031,0.264272756964943,0.0621720321264452,0.0608661045877523,0.0214052309845576,0.243462930451297,0.0828338228098756,0.289262684852049,0.0261433660875431,0.0138764176792529,0.0969691044656731,0.356734096005587,0.191727454928282,0.272587262846748,0.26084590991605
"17",56.6,0.0695302799456115,0.019959937497517,0.0252957004618001,1,0.0100325233716836,0.27288888583831,0.021446416068464,0.254016948279368,0.0580548166142255,0.0551102453671709,0.0194913957292142,0.236176054671233,0.0796015333889767,0.275984625547875,0.0264076946250087,0.0141940719975261,0.0915519854217489,0.347208413020819,0.187627003369914,0.26590878654158,0.249691531217572
"18",58.3,0.0736802755399787,0.0186595983532668,0.0254347333461703,1,0.010115736918223,0.275706688774964,0.0232190705981612,0.255807816114491,0.0619248689180293,0.0582578941895712,0.0194624720112496,0.247738119894478,0.0801670449594284,0.280532535179488,0.0252565877277031,0.0126601182201786,0.092515795092843,0.360936622302452,0.18760857944607,0.267392903027996,0.260783153578044
