"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,95999.2,67313.8285714286,58082.7142857143,1446188.37142857,14485.3571428571,364598.2,31519.8571428571,691185.471428571,91736.1714285714,95025.7142857143,34942.4,344253.214285714,116604.028571429,373384.028571429,44041.9285714286,24580.0285714286,145320.742857143,549557.2,345308.857142857,386391.971428571,423561.6
"2",30.1,102698.8,57286.2285714286,68215.6142857143,1519333.97142857,21740.4571428571,402924.6,38038.0571428571,641308.671428571,98074.1714285714,99998.9142857143,38251.6,378086.814285714,131788.028571429,420566.528571429,39729.7285714286,27749.0285714286,149865.142857143,580544.9,341801.657142857,434947.171428571,442332.8
"3",31.8,114571.6,66311.2285714286,51796.8142857143,1599020.27142857,21710.3571428571,440308.6,36593.8571428571,648710.571428571,106036.571428571,109566.114285714,35965,413405.214285714,150701.628571429,441186.528571429,36902.1285714286,28009.8285714286,158273.542857143,585259.5,341741.657142857,445959.971428571,476228.8
"4",33.6,117359.6,50306.4285714286,59522.0142857143,1678905.77142857,24910.3571428571,465721.4,37175.6571428571,660257.271428571,117949.771428571,105374.514285714,47557.8,419000.414285714,144402.428571429,469765.028571429,46368.5285714286,29774.6285714286,171187.142857143,637801.4,378001.657142857,485891.171428571,497948.8
"5",35.4,129613.2,49644.8285714286,56787.9142857143,1891147.07142857,19518.4571428571,507153.4,41267.0571428571,689884.971428571,121399.371428571,120015.714285714,39133.8,459634.014285714,156416.828571429,518362.528571429,48795.5285714286,30938.2285714286,179525.542857143,686311.6,374574.457142857,500769.571428571,510163.2
"6",37.1,129813.6,50045.8285714286,55219.4142857143,1904590.47142857,28871.2571428571,491049.4,40805.8571428571,659579.071428571,114840.171428571,121499.314285714,39254.2,428766.814285714,144082.428571429,491910.528571429,41835.7285714286,28811.8285714286,164129.542857143,644912.5,370580.857142857,473774.371428571,475385.6
"7",38.9,120788.4,41682.6285714286,52702.3142857143,1785569.87142857,17289.3571428571,457900.6,43352.8571428571,637706.171428571,105735.771428571,106357.314285714,35544,407728.414285714,138426.428571429,480250.028571429,41916.1285714286,27007.0285714286,160125.542857143,622907.6,339596.857142857,482259.171428571,470393.6
"8",40.7,117780,39977.6285714286,59336.8142857143,1770964.27142857,20433.4571428571,457676.6,40123.8571428571,719276.971428571,107480.171428571,104852.914285714,34781.6,416814.814285714,135999.228571429,479950.028571429,43600.9285714286,24760.8285714286,158253.542857143,633867,340598.457142857,458775.971428571,461848
"9",42.4,119445.2,39716.8285714286,49550.8142857143,1713807.37142857,17145.0571428571,454407.8,39221.2571428571,608234.871428571,104170.971428571,100681.314285714,33458,403275.614285714,138366.428571429,461546.528571429,43119.7285714286,26986.8285714286,159664.742857143,590877,338715.257142857,456126.371428571,442996.8
"10",44.2,113629.2,32256.2285714286,58151.6142857143,1664559.37142857,14496.5571428571,437763,36914.8571428571,597766.871428571,97251.3714285714,97632.9142857143,33598.6,380693.214285714,130664.828571429,449346.028571429,40712.7285714286,26064.2285714286,151567.942857143,574851.6,316890.457142857,423377.571428571,405851.2
