"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",28.3,72774.4571428572,53800.5428571429,54602.1571428571,1384406.38571429,12165.2142857143,319608.571428571,26368.1714285714,396844.771428571,90400.5714285714,80867.9428571429,38409.1142857143,300568.885714286,107511.942857143,328880.357142857,30670.5571428571,27353.7428571429,144998.957142857,637924.014285714,319361.314285714,337984.514285714,348561.671428571
"2",30.1,100452.457142857,55304.9428571429,49725.4571428571,1512484.28571429,19430.8142857143,390123.771428571,33648.5714285714,480717.671428571,101552.171428571,94104.7428571429,44124.9142857143,356948.085714286,124919.942857143,398324.357142857,39114.3571428571,27534.3428571429,158482.157142857,660368.214285714,346056.514285714,385578.914285714,429510.471428571
"3",31.8,112164.857142857,66115.1428571429,53272.8571428571,1677075.98571429,20078.0142857143,480418.171428571,36857.3714285714,453719.871428571,103978.971428571,98537.5428571429,40033.5142857143,390860.085714286,128771.142857143,445631.357142857,44549.3571428571,30081.7428571429,168310.957142857,679062.814285714,357868.514285714,423524.514285714,460433.671428571
"4",33.6,120086.857142857,45958.9428571429,50403.2571428571,1703989.58571429,22076.9142857143,465758.971428571,39544.9714285714,474244.471428571,109855.371428571,104975.542857143,42019.1142857143,414808.885714286,144675.142857143,473549.357142857,43506.3571428571,32889.1428571429,166759.757142857,691140.814285714,348121.314285714,452726.114285714,471625.671428571
"5",35.4,117098.457142857,42749.9428571429,47696.3571428571,1814338.68571429,17304.9142857143,468622.971428571,39705.3714285714,477264.871428571,111259.771428571,103752.342857143,39832.9142857143,430431.285714286,142027.142857143,477550.857142857,43185.7571428571,27273.5428571429,170924.557142857,666832.214285714,363385.314285714,461711.714285714,473252.871428571
"6",37.1,128289.257142857,53920.7428571429,49108.3571428571,1758162.48571429,21527.3142857143,472216.571428571,42132.1714285714,467775.871428571,110477.371428571,105657.542857143,38910.5142857143,419362.485714286,146539.942857143,475423.857142857,43646.9571428571,30702.9428571429,164537.357142857,656418.014285714,346137.314285714,466262.114285714,469080.071428571
"7",38.9,123395.657142857,39139.7428571429,54285.5571428571,1798729.48571429,19044.1142857143,493512.571428571,39765.3714285714,488696.171428571,106806.971428571,109187.942857143,38709.9142857143,437010.485714286,144835.942857143,489089.357142857,43205.5571428571,32087.1428571429,161734.957142857,653804.214285714,358711.714285714,456798.114285714,445432.071428571
"8",40.7,120890.057142857,37414.9428571429,44382.8571428571,1686523.98571429,21833.5142857143,466358.971428571,39063.5714285714,467804.571428571,102354.971428571,97514.7428571429,36242.7142857143,398543.285714286,138437.542857143,479590.357142857,42423.5571428571,27012.9428571429,157079.757142857,597339.414285714,319262.114285714,436199.714285714,436408.071428571
"9",42.4,114732.057142857,32140.1428571429,48594.6571428571,1658924.48571429,17608.9142857143,432502.971428571,34270.3714285714,428780.271428571,98323.3714285714,92941.9428571429,34538.1142857143,375820.085714286,132299.942857143,443166.357142857,38492.3571428571,24605.9428571429,143987.357142857,577280.614285714,299506.114285714,406175.714285714,403956.871428571
"10",44.2,105345.657142857,31798.9428571429,48277.3571428571,1396362.48571429,27244.9142857143,419067.771428571,36636.7714285714,435773.171428571,92366.5714285714,92580.7428571429,31529.7142857143,369781.685714286,125320.742857143,426274.857142857,39053.9571428571,21336.9428571429,141704.557142857,598623.714285714,296637.314285714,401060.514285714,391464.071428571
"11",46,103500.057142857,32079.9428571429,41724.9571428571,1471849.38571429,19838.0142857143,403984.571428571,33006.5714285714,381860.271428571,89077.7714285714,87145.5428571429,33936.5142857143,355240.885714286,122112.742857143,422058.857142857,36787.7571428571,21637.5428571429,137861.757142857,541260.414285714,282178.914285714,402945.314285714,380632.071428571
"12",47.7,104964.457142857,32019.7428571429,38942.3571428571,1421968.58571429,14395.5142857143,405669.371428571,32765.9714285714,389134.371428571,90220.5714285714,84176.7428571429,31890.7142857143,360114.485714286,118502.342857143,418318.857142857,37228.9571428571,20013.3428571429,135398.957142857,507856.914285714,279609.314285714,385337.314285714,376280.071428571
"13",49.5,100392.057142857,29191.9428571429,41881.6571428571,1394021.88571429,14464.9142857143,376707.771428571,32465.1714285714,369676.371428571,88114.1714285714,82151.5428571429,29825.1142857143,342106.485714286,110037.542857143,403379.357142857,34722.1571428571,20995.9428571429,131784.957142857,501836.314285714,278748.514285714,390810.914285714,376740.871428571
"14",51.3,102116.857142857,30976.7428571429,40535.0571428571,1391800.48571429,14016.8142857143,397325.371428571,33427.7714285714,376449.671428571,88215.3714285714,81770.7428571429,29885.1142857143,339978.485714286,116977.542857143,417618.857142857,38352.1571428571,21196.5428571429,137631.757142857,514468.014285714,280293.314285714,402124.514285714,374596.871428571
