Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
47,388;0,0;133,3;423852,0;14040,5;83001,0;1106,5;786088,0;38484,0;4196,5;149,0;749,0;749,0;349,0;699,0;26885,5;49,5;99,0;21384,7;49,5;3996,5;0,0;0,0;149,0;49,5;49,5;0,0;0,0;0,0;0,0
48,782;534,7;0,0;416696,0;13041,0;85754,0;1375,0;780952,0;39884,0;4496,5;249,0;349,0;1098,5;99,0;399,0;24236,5;0,0;199,0;24079,7;0,0;3396,5;149,5;149,5;49,5;0,0;0,0;0,0;0,0;0,0;0,0
50,176;200,3;668,0;441788,0;12690,5;85754,0;1173,8;805864,0;37334,5;3547,0;199,0;848,5;899,0;349,0;799,0;29885,5;0,0;49,5;24163,8;0,0;2547,5;0,0;0,0;49,5;99,5;0,0;0,0;0,0;0,0;49,5
51,569;200,0;401,0;419920,0;13340,5;88807,0;1173,5;795816,0;40334,0;3247,0;699,0;549,0;998,5;449,0;199,5;28435,5;49,5;199,0;22984,8;0,0;3197,0;49,5;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
52,963;267,3;801,7;449652,0;13640,5;84803,0;1039,2;788856,0;39834,0;2347,5;349,0;599,0;1198,5;199,0;399,0;28935,5;149,0;99,5;25763,7;49,5;2997,0;0,0;149,0;149,5;0,0;0,0;0,0;0,0;0,0;49,5
54,357;267,0;1069,0;451872,0;13041,0;83852,0;1073,0;811888,0;37484,0;3097,0;449,0;949,0;948,5;199,0;199,0;30535,0;99,0;0,0;22984,7;49,5;2547,5;49,5;99,0;149,0;0,0;0,0;0,0;0,0;0,0;49,5
55,751;534,3;534,3;427072,0;12591,0;85004,0;804,8;815592,0;37484,0;3696,5;549,0;649,0;749,0;299,0;299,0;27436,0;49,5;199,0;27111,5;49,5;3197,0;0,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0;49,5
57,144;333,7;400,7;423444,0;12641,0;87205,0;1073,0;794216,0;36884,0;3646,5;499,0;399,0;749,0;149,5;199,0;26935,5;0,0;49,5;26690,3;99,0;3547,0;49,5;0,0;49,5;149,0;0,0;0,0;0,0;0,0;0,0
58,538;200,3;400,7;417804,0;11591,5;86354,0;905,5;791288,0;39984,0;3447,0;499,0;699,0;549,0;299,0;249,0;27535,0;49,5;99,0;25763,8;49,5;3147,0;49,5;49,5;0,0;149,5;99,0;0,0;0,0;0,0;0,0
59,932;133,7;333,7;413772,0;12591,0;80499,0;1073,0;794424,0;36734,0;3147,5;349,0;1048,5;848,5;299,0;399,0;28485,5;49,5;99,5;25511,2;149,5;2947,0;0,0;0,0;0,0;99,5;0,0;0,0;0,0;0,0;0,0
61,325;66,7;534,3;432916,0;12991,0;85354,0;939,0;801888,0;40684,0;3497,0;249,5;999,0;649,0;449,0;349,0;29835,0;0,0;149,5;21805,7;0,0;2747,0;49,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0;99,5
62,719;133,3;534,3;451064,0;14190,0;88756,0;1207,5;802720,0;36534,5;4296,5;499,0;699,0;599,0;249,0;399,0;25386,5;149,5;0,0;26521,8;0,0;3597,0;0,0;0,0;49,5;49,5;0,0;0,0;0,0;0,0;49,5
64,113;467,7;534,3;431108,0;13041,0;82101,0;1240,7;799328,0;36084,0;4995,5;499,0;299,0;799,0;299,0;349,0;27685,5;0,0;299,0;25342,8;0,0;2447,5;0,0;0,0;0,0;149,0;49,5;0,0;0,0;0,0;0,0
65,507;200,3;534,7;444812,0;14090,0;84353,0;1006,0;794528,0;36684,5;4196,5;249,0;749,0;499,0;99,5;499,0;27435,5;99,5;49,5;27196,0;49,5;2897,5;49,5;49,5;99,5;99,5;49,5;0,0;0,0;0,0;99,5
66,900;200,3;400,7;431908,0;12391,0;81049,0;1173,7;802832,0;39534,0;3597,0;99,0;549,0;499,0;499,0;349,0;25586,0;49,5;0,0;23827,0;0,0;2747,5;99,5;0,0;0,0;0,0;0,0;0,0;99,0;0,0;49,5
68,294;66,7;467,3;432112,0;13440,5;88557,0;1207,3;798584,0;37734,0;4196,5;449,0;549,0;599,0;49,5;249,0;29035,0;0,0;249,5;26521,8;49,5;2447,5;49,5;49,5;0,0;99,5;0,0;0,0;0,0;0,0;0,0
69,688;334,0;668,0;451768,0;14290,0;84953,0;972,3;787984,0;37584,5;5046,0;199,0;449,0;1049,0;199,5;449,0;26836,0;0,0;99,0;23826,8;49,5;3147,0;0,0;0,0;99,5;0,0;49,5;0,0;0,0;0,0;0,0
71,081;334,0;400,7;419416,0;12291,5;83202,0;1173,7;786312,0;38884,0;4346,0;199,0;649,0;849,0;99,5;299,0;29285,5;49,5;0,0;22563,7;99,0;3047,0;149,0;0,0;149,5;149,0;0,0;0,0;0,0;0,0;199,5
72,475;333,7;801,7;437956,0;12241,5;80450,0;1140,2;791128,0;39984,0;3646,5;199,5;599,0;499,0;399,0;349,0;27135,5;149,0;0,0;25764,0;0,0;3446,5;0,0;0,0;149,5;0,0;0,0;0,0;0,0;0,0;99,5
73,869;200,3;801,7;433220,0;12141,0;83302,0;1240,8;796632,0;38584,0;4346,5;99,5;949,0;649,0;499,0;249,0;29685,0;149,0;349,0;24921,7;49,5;2297,5;49,5;0,0;99,0;149,5;49,5;0,0;0,0;0,0;149,5
75,263;267,3;601,3;420116,0;14140,0;84203,0;1240,5;783536,0;38084,0;3346,5;149,5;749,0;199,0;599,0;349,0;29035,5;199,0;99,0;20879,5;0,0;2847,5;0,0;0,0;0,0;49,5;49,5;0,0;0,0;0,0;0,0
76,656;200,3;267,3;434532,0;13090,5;83452,0;1207,2;801192,0;38134,0;3397,0;499,0;549,0;1098,5;299,0;499,0;30185,0;0,0;99,0;25847,8;0,0;2797,0;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0;49,5
78,050;200,3;534,3;427680,0;14040,5;85654,0;1374,8;793232,0;37484,5;4296,5;299,0;749,0;799,0;49,5;349,0;25635,5;49,5;99,5;24585,0;99,5;3696,5;0,0;49,5;0,0;49,5;49,5;0,0;0,0;0,0;0,0
79,444;200,3;534,7;418204,0;13290,5;79999,0;1374,8;778536,0;35534,5;3497,0;149,0;699,0;499,0;299,0;449,0;27985,5;99,5;149,0;26943,0;0,0;2048,0;0,0;49,5;0,0;49,5;0,0;0,0;0,0;0,0;49,5
80,838;267,0;200,3;431408,0;12991,0;82801,0;1073,0;797168,0;37834,5;2947,0;349,0;299,0;799,0;549,0;199,5;26786,0;49,5;199,5;23826,8;49,5;3197,0;0,0;99,5;49,5;0,0;0,0;0,0;0,0;0,0;0,0
82,231;267,3;467,7;423144,0;13690,5;84352,0;1140,5;786152,0;37034,5;2747,0;99,5;1198,5;799,0;299,0;449,0;27285,5;0,0;149,0;25174,5;49,5;3497,0;0,0;49,5;49,5;99,5;49,5;49,5;0,0;0,0;49,5
83,625;267,3;267,0;417904,0;12191,0;80099,0;1911,8;781160,0;39584,0;3946,5;349,0;499,0;749,0;99,0;99,5;28785,5;0,0;49,5;25679,5;49,5;2847,0;49,5;0,0;49,5;149,0;49,5;0,0;0,0;0,0;0,0
85,019;334,0;668,0;431408,0;13390,5;83952,0;1308,0;795472,0;41684,5;2897,5;149,0;399,0;549,0;249,0;349,0;26885,5;0,0;99,0;23658,5;0,0;2297,5;99,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
86,412;334,0;467,7;433424,0;12691,0;80850,0;1240,7;783584,0;35684,5;5196,0;299,0;249,0;849,0;349,0;499,0;28286,0;0,0;0,0;22142,5;0,0;3596,5;99,5;0,0;49,5;99,5;49,5;0,0;0,0;0,0;0,0
87,806;334,0;267,0;413068,0;12391,0;85554,0;1341,5;795576,0;35184,5;3297,0;149,5;349,0;649,0;199,0;399,0;29085,0;0,0;49,5;25595,3;49,5;3347,0;149,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
89,200;400,7;534,3;446024,0;12441,0;82601,0;1241,0;790832,0;36784,5;3597,0;199,0;599,0;649,0;149,0;699,0;27336,0;49,5;49,5;26774,3;199,0;3497,0;49,5;49,5;0,0;49,5;0,0;49,5;0,0;0,0;49,5
90,594;334,0;400,7;425260,0;13240,5;82652,0;1207,2;801072,0;41134,5;3696,5;349,0;749,0;499,0;449,0;649,0;26636,0;0,0;149,0;23490,2;0,0;2997,5;49,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0;49,5
91,987;400,7;467,7;417700,0;13740,5;79248,0;1408,7;793888,0;40634,0;3696,5;199,0;249,0;949,0;199,0;349,0;27935,5;49,5;49,5;25005,8;0,0;2747,5;49,5;0,0;199,5;49,5;0,0;0,0;0,0;0,0;49,5
93,381;333,7;400,7;413872,0;12891,0;80349,0;1374,8;779160,0;39835,0;2647,5;249,0;849,0;599,0;99,0;249,0;31335,0;149,5;149,0;23995,2;0,0;2747,5;49,5;149,0;0,0;49,5;0,0;0,0;0,0;0,0;0,0
94,775;133,3;601,3;431408,0;13990,5;78398,0;1475,7;799128,0;37034,0;3946,5;199,0;599,0;799,0;599,0;349,0;26535,5;0,0;49,5;22816,3;0,0;3596,5;49,5;49,5;99,5;49,5;0,0;0,0;0,0;0,0;0,0
96,168;333,7;200,3;432716,0;12990,5;81851,0;1207,2;790696,0;37384,0;3846,5;299,0;549,0;599,0;99,5;749,0;27585,5;0,0;49,5;23574,2;99,5;2747,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
97,562;9293,0;6685,3;85404112,0;59946,2;6224828,0;256413,6;807704,0;105227,0;7893,5;76546,0;3746,5;66140,5;32434,0;23636,5;53586,0;25385,5;155566,0;69492,0;193368,0;92461,0;19838,0;29434,5;86355,0;391812,0;255144,0;271060,0;278748,0;359904,0;291812,0
98,956;54716,3;24206,7;378383424,0;197293,2;24374108,0;757393,0;853576,0;208968,0;9792,5;163786,0;6045,0;111133,0;47134,5;33184,0;64440,0;32084,0;222062,0;93436,3;289300,0;141584,0;22836,5;37784,0;110683,0;512148,0;305684,0;331676,0;343500,0;445264,0;334196,0
100,350;59401,7;23604,3;412026784,0;200532,4;25956952,0;811297,1;843048,0;220962,0;10042,5;169950,0;6445,0;108230,0;47784,5;33784,0;66740,5;39784,0;231750,0;99087,3;304880,0;143590,0;23036,0;35234,0;111835,0;515632,0;321372,0;328460,0;346012,0;455096,0;332884,0
101,743;65092,7;21263,7;402994816,0;196797,0;26159348,0;788155,1;859552,0;223118,0;10242,0;160828,0;6295,0;111284,0;49084,0;29785,0;68692,5;35984,0;222416,0;81632,0;289100,0;138628,0;24036,5;34434,0;108080,0;517296,0;314936,0;311768,0;321720,0;439268,0;326600,0
103,137;57327,3;23537,7;381981440,0;195089,2;25948868,0;778817,8;858808,0;223720,0;9942,5;158172,0;5895,0;110734,0;51235,0;32084,0;61188,0;36834,0;218652,0;90400,3;294276,0;132017,0;23686,0;32884,0;105626,0;505988,0;312016,0;321468,0;326748,0;426264,0;338820,0
104,531;61343,0;26079,3;389153472,0;196516,6;25528660,0;782887,1;852656,0;219102,0;10392,0;165588,0;6744,5;106026,0;49284,5;32084,0;65690,0;38384,0;228686,0;94365,0;288096,0;132267,0;27035,0;36884,0;107529,0;492368,0;313224,0;318404,0;333992,0;435792,0;328560,0
105,924;57259,3;24005,7;409558016,0;199846,5;25931912,0;826152,9;855048,0;226480,0;10242,5;170402,0;6994,5;114088,0;51685,0;34434,0;67040,5;34734,0;224220,0;95292,3;289904,0;142286,0;25335,5;35884,0;115690,0;513360,0;309456,0;333588,0;350440,0;459432,0;357032,0
107,318;63084,3;23805,0;402494016,0;206122,9;26034996,0;820418,7;858648,0;229188,0;10742,0;166442,0;6545,0;114939,0;50284,5;33784,0;66691,5;36784,0;222114,0;92931,0;294676,0;136626,0;23936,0;33834,0;109932,0;517192,0;317796,0;319360,0;340180,0;448896,0;336156,0
108,712;60875,3;23270,3;399630208,0;200228,5;26359754,0;792056,3;831504,0;224826,0;9043,0;163434,0;6944,5;114539,0;47534,0;31584,5;62839,5;39384,0;227332,0;96978,3;299904,0;143540,0;25136,0;35334,0;111033,0;525020,0;321168,0;332384,0;334896,0;464728,0;341588,0
110,106;62883,0;24407,3;392528960,0;198293,5;26402956,0;782253,3;832584,0;224372,0;9393,0;157820,0;5995,0;112285,0;51335,0;33384,0;64791,0;37884,0;220658,0;89473,7;285228,0;133270,0;25485,5;36184,0;105776,0;511996,0;318656,0;323884,0;324440,0;432012,0;326748,0
111,499;56323,3;23270,3;391514560,0;195024,4;25644232,0;793766,2;833752,0;214788,0;9593,0;164586,0;5545,5;109281,0;48834,0;32334,0;67141,0;36534,0;226078,0;93099,7;286188,0;130064,0;27285,5;35284,0;107779,0;486816,0;323180,0;326748,0;338772,0;433724,0;347624,0
112,893;57862,7;24741,3;402270336,0;209200,0;25963236,0;808581,9;807304,0;219454,0;10942,0;171004,0;6744,5;118745,0;51935,0;35634,0;70493,0;35984,0;232804,0;101279,7;303976,0;144842,0;23636,0;37484,0;111584,0;532388,0;313728,0;330472,0;337964,0;446676,0;343044,0
114,287;64020,7;24139,7;411173120,0;213748,1;26359816,0;837597,8;850784,0;226278,0;9193,0;168596,0;6944,5;114739,0;48884,5;33184,0;70743,0;36584,0;226428,0;92763,0;295480,0;138228,0;26085,5;34834,0;116792,0;522952,0;320764,0;329164,0;338520,0;451516,0;337864,0
115,680;59870,7;23069,0;402903296,0;212570,9;26286320,0;794301,9;808464,0;222464,0;9693,0;163786,0;5945,0;116792,0;50585,0;35134,0;69192,0;40484,0;224020,0;89051,3;278948,0;136874,0;24936,0;38284,0;106527,0;505236,0;313224,0;316696,0;332884,0;438108,0;331376,0
117,074;63954,0;23002,7;380066880,0;197161,3;25308792,0;767358,6;828816,0;217146,0;9993,0;161328,0;4995,5;109281,0;47534,0;34634,0;65691,0;36084,0;226178,0;92424,7;274528,0;127710,0;24886,0;35384,0;103774,0;500692,0;316092,0;324136,0;327808,0;420320,0;325544,0
118,468;59335,7;23203,3;370866688,0;194851,6;25285124,0;777085,6;811952,0;210022,0;10192,0;159726,0;6195,0;110533,0;48934,0;31934,0;63439,0;35334,0;220258,0;87449,3;275028,0;129211,0;22586,5;33984,0;104674,0;479908,0;296084,0;316640,0;328812,0;413468,0;325692,0
119,862;59334,3;24741,3;394547584,0;205614,9;25022236,0;798529,6;855632,0;219002,0;10042,5;162982,0;5445,0;114789,0;48984,5;34184,0;69293,0;33284,0;220156,0;100267,7;293520,0;134022,0;23336,5;33734,0;106628,0;482580,0;306888,0;327404,0;335148,0;435840,0;327404,0
121,255;58934,0;24139,7;400439424,0;210161,0;25700728,0;818404,4;837448,0;219354,0;9892,5;164788,0;5595,5;116341,0;46834,0;33434,0;67391,0;36334,0;222714,0;95882,0;299956,0;137026,0;22886,5;35934,0;109932,0;503168,0;310912,0;319608,0;338972,0;435188,0;323932,0
122,649;62282,0;22601,0;403080768,0;196189,5;26032448,0;786587,3;865352,0;218452,0;9343,0;157920,0;5445,0;109031,0;50385,0;33084,0;65740,0;32234,0;219204,0;86690,7;293020,0;139330,0;22336,5;34384,0;105026,0;518208,0;310912,0;313928,0;328008,0;451468,0;325996,0
124,043;66565,0;25076,0;376400640,0;201645,9;25755114,0;778274,3;825128,0;219858,0;10542,5;163886,0;5795,0;118394,0;51685,0;35484,0;72295,0;36234,0;225676,0;92426,0;287840,0;139982,0;26185,5;36284,0;108980,0;506092,0;323884,0;327856,0;338016,0;443452,0;342996,0
125,437;58732,3;26614,3;389601536,0;202123,6;26671810,0;811346,6;839368,0;227788,0;10942,0;165790,0;5395,0;115891,0;52935,5;36134,0;70643,5;36984,0;226128,0;93774,0;295332,0;137626,0;24636,0;33784,0;108480,0;509928,0;319912,0;333236,0;343648,0;443400,0;332384,0
126,830;61142,3;25678,0;393559712,0;205207,9;26223672,0;831753,8;832760,0;223218,0;10642,0;177122,0;6744,5;111334,0;59488,0;37034,0;68942,0;37134,0;224070,0;97147,3;300808,0;138078,0;23886,0;36884,0;108981,0;501196,0;314984,0;349736,0;345864,0;457060,0;363472,0
128,224;62480,7;23872,0;404788096,0;212085,6;26318070,0;808126,9;844904,0;230194,0;9992,5;169250,0;7044,5;112486,0;48234,0;37984,0;70443,0;34134,0;226932,0;98160,7;300356,0;141786,0;22586,5;34534,0;113387,0;512852,0;304176,0;337764,0;346316,0;455044,0;332332,0
129,618;58934,0;22668,0;394248704,0;201390,1;25680240,0;759779,7;823368,0;222416,0;10342,5;161128,0;7144,5;110883,0;54736,0;35034,0;66041,0;36134,0;210270,0;89978,3;266492,0;130565,0;21487,0;33184,0;104624,0;477080,0;301964,0;306188,0;316540,0;417452,0;313528,0
131,011;58263,7;23136,3;368583616,0;201156,1;24875236,0;755453,6;838032,0;219252,0;10192,0;151908,0;6595,0;107378,0;50585,0;32734,0;66441,0;39934,0;216192,0;92088,0;277392,0;131967,0;22537,0;36134,0;100219,0;510584,0;314732,0;322024,0;322276,0;427472,0;334544,0
132,405;56523,3;25477,7;376701184,0;194717,3;25468032,0;752239,4;842120,0;209018,0;8793,0;158272,0;6944,5;111934,0;44334,0;37184,0;68742,0;33384,0;213132,0;93521,3;271260,0;132267,0;25735,5;31984,5;107379,0;480664,0;316744,0;323484,0;323332,0;420420,0;332380,0
133,799;58933,0;23002,3;389266560,0;195352,9;25076858,0;792990,9;836016,0;214388,0;9542,5;164388,0;6245,0;110683,0;50785,0;44584,0;72845,0;31184,5;219352,0;99509,3;299200,0;132719,0;24236,0;34384,0;111734,0;504224,0;297892,0;329216,0;330320,0;431860,0;337512,0
135,193;58331,3;25209,7;394503648,0;194463,8;25161676,0;804423,9;824896,0;220156,0;9792,5;163986,0;6544,5;112836,0;48534,0;40234,0;72294,5;34184,0;217296,0;93436,7;299100,0;140684,0;21987,0;35184,0;104375,0;499632,0;306336,0;324988,0;331376,0;427424,0;334244,0
136,586;58465,3;20995,7;407659904,0;198551,5;25797968,0;797430,0;837672,0;226832,0;9892,5;162332,0;5945,0;113037,0;45984,0;36434,0;72595,0;36684,0;222364,0;93015,3;285532,0;135824,0;23936,0;32384,5;110883,0;504780,0;303220,0;319208,0;324892,0;434280,0;318148,0
137,980;64690,0;24273,7;389590688,0;205767,3;25895904,0;772255,9;826680,0;223418,0;9043,0;160578,0;6344,5;120397,0;50584,5;38734,0;70393,5;35684,0;231046,0;94870,0;293820,0;133518,0;23086,5;35884,0;100770,0;526684,0;317648,0;331728,0;339776,0;446124,0;334192,0
