"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",30.1,-844.875,865.05,42916.425,3920576.575,-2997.0625,-104.2875,460.65,132078.175,-17.5250000000015,-146.5375,470.725,288.2625,2033191.725,53.8,131.65,257.6875,110.3125,46561.1375,42.675,0,0
"2",31.8,-704.474999999999,1366.45,40276.025,4409626.275,5774.8375,21.5125000000003,-266.150000000001,132078.175,-1521.725,3.66250000000002,94.925,574.0625,2169511.725,-8.7,22.85,97.4875000000001,-9.6875,43017.2375,47.375,0,0
"3",33.6,-1125.675,1005.05,43784.825,4328749.475,2850.8375,-580.4875,59.9499999999998,139165.775,-819.925000000001,179.1625,405.525,288.2625,2319034.925,53.8,-63.85,57.0875,-42.1875,50034.7375,47.375,0,0
"4",35.4,-523.875,1045.45,47328.625,4539835.875,-2997.0625,-861.2875,586.15,132113.175,-2083.325,-96.5375,-55.6750000000001,589.2625,2318170.925,53.8,-43.85,-123.3125,-9.6875,50034.7375,67.675,0,33.3
"5",37.1,-1727.075,945.25,43819.925,4205592.575,1388.8375,-755.7875,59.6499999999996,132078.175,-1461.725,-282.1375,204.925,489.0625,2263860.525,123.4,36.35,-263.9125,80.3125,46526.0375,-65.925,0,0
"6",38.9,-1306.075,664.45,40276.025,3822015.875,4020.4375,472.5125,1062.65,128569.375,-699.325000000001,-342.1375,370.425,448.7625,1896135.725,53.8,-93.85,187.5875,-49.6875,46490.9375,-32.625,0,0
"7",40.7,-1907.475,664.25,43784.825,3639000.075,1388.8375,-229.4875,360.65,121551.875,-1601.925,59.0625,-231.575,288.4625,1788980.525,3.8,-43.85,-83.3125,50.3125,43017.2375,34.375,0,0
"8",42.4,-1486.675,965.25,43819.925,3515912.675,-2997.0625,-229.4875,-792.55,121551.875,-980.325000000001,-322.0375,425.525,188.0625,1847361.325,116.3,-43.85,-43.1125,50.3125,39473.4375,-12.625,0,0
"9",44.2,-1607.075,764.45,36767.325,3804437.275,-2997.0625,-680.4875,-747.55,128569.375,-499.125,-121.5375,265.325,529.2625,1883271.725,41.3,6.15000000000001,37.0875,-9.6875,39473.4375,-107.625,0,0
"10",46,-1466.275,664.45,43784.825,3836191.175,-2997.0625,-906.2875,-191.05,118008.075,-980.325000000001,-81.5375,320.425,288.4625,1868218.925,16.3,-63.65,-23.1125,-39.6875,42982.2375,-92.625,0,0
"11",47.7,-945.075,1005.25,47302.325,3945243.075,-2997.0625,-821.0875,-115.85,121551.875,-2143.325,-171.8375,164.925,348.2625,1877735.725,66.3,-118.85,-23.1125,-19.6875,42982.2375,192.875,0,0
"12",49.5,-1025.275,904.85,47302.325,3793910.875,2850.8375,247.0125,84.6499999999996,125060.675,-1401.325,-141.5375,-156.075,789.8625,1893780.525,78.8,-18.85,56.8875,-39.6875,42982.2375,-32.625,0,0
"13",51.3,-1727.275,965.25,40276.025,3670648.975,-2997.0625,-555.2875,84.9499999999998,118043.175,-1983.125,-61.5375,24.7249999999999,499.0625,1990149.925,16.3,-93.85,97.2875,20.3125,35964.7375,92.875,0,0
"14",53,-1225.875,965.25,47302.325,3688402.575,-2997.0625,-154.2875,159.95,121551.875,-2464.525,3.66250000000002,245.225,769.6625,1867898.925,3.8,-43.85,-63.5124999999999,30.3125,42982.2375,-112.625,0,0
"15",54.8,-1045.475,1065.65,47302.325,4195031.175,-2997.0625,-680.6875,335.65,132113.175,-920.125,-161.7375,320.425,428.6625,2314804.525,78.8,-23.85,137.2875,140.3125,42982.2375,-12.625,0,0
"16",56.6,-1586.875,844.65,47293.525,4536362.275,-2997.0625,-3.78749999999991,360.45,132113.175,-1281.125,-21.3375,-196.275,849.8625,2066467.025,103.8,6.45000000000002,-88.4125,-42.1875,42982.2375,42.375,0,0
"17",58.3,-1887.675,824.85,40276.025,4022611.375,2850.8375,21.5125000000003,435.45,118008.075,-1963.125,119.0625,470.925,348.6625,1926962.725,28.8,-18.85,97.0875,-119.6875,49999.7375,167.875,0,0
"18",60.1,-1245.875,1145.65,43784.825,4441345.275,2850.8375,-705.7875,711.65,128604.475,-1622.125,53.9625,-30.7750000000001,850.0625,3168773.025,91.3,-43.85,-283.9125,-9.6875,50034.7375,17.375,0,0
"19",61.9,-1506.675,724.65,40276.025,3906471.575,1388.8375,-204.2875,134.65,121516.775,-1581.925,-81.5375,124.525,549.0625,1919425.325,41.3,-68.85,-203.7125,20.3125,53578.6375,47.575,0,0
"20",63.6,-1366.275,664.25,43784.825,4370924.975,1388.8375,-455.2875,9.64999999999964,132078.175,-1461.725,-196.8375,345.525,589.2625,2064174.125,-8.7,116.55,57.0875,-79.6875,39473.4375,47.575,0,0
"21",65.4,-1807.475,503.85,40241.025,4170399.675,511.7375,146.5125,-687.35,121551.875,-1822.525,-297.0375,370.725,609.2625,1827246.125,141.3,181.95,-83.3125,-49.6875,42982.2375,67.775,0,0
