"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"17",30.1,7480.4,1203,48289.2,3923098.5,0,2381,5941,144139.5,14379.8,776.8,1528.8,942,2051276.8,87.5,275.5,1022.4,340,49192.7,175.3,0,0
"18",31.8,7620.8,1704.4,45648.8,4412148.2,8771.9,2506.8,5214.2,144139.5,12875.6,927,1153,1227.8,2187596.8,25,166.7,862.2,220,45648.8,180,0,0
"19",33.6,7199.6,1343,49157.6,4331271.4,5847.9,1904.8,5540.3,151227.1,13577.4,1102.5,1463.6,942,2337120,87.5,80,821.8,187.5,52666.3,180,0,0
"20",35.4,7801.4,1383.4,52701.4,4542357.8,0,1624,6066.5,144174.5,12314,826.8,1002.4,1243,2336256,87.5,100,641.4,220,52666.3,200.3,0,33.3
"21",37.1,6598.2,1283.2,49192.7,4208114.5,4385.9,1729.5,5540,144139.5,12935.6,641.2,1263,1142.8,2281945.6,157.1,180.2,500.8,310,49157.6,66.7,0,0
"22",38.9,7019.2,1002.4,45648.8,3824537.8,7017.5,2957.8,6543,140630.7,13698,581.2,1428.5,1102.5,1914220.8,87.5,50,952.3,180,49122.5,100,0,0
"23",40.7,6417.8,1002.2,49157.6,3641522,4385.9,2255.8,5841,133613.2,12795.4,982.4,826.5,942.2,1807065.6,37.5,100,681.4,280,45648.8,167,0,0
"24",42.4,6838.6,1303.2,49192.7,3518434.6,0,2255.8,4687.8,133613.2,13417,601.3,1483.6,841.8,1865446.4,150,100,721.6,280,42105,120,0,0
"25",44.2,6718.2,1102.4,42140.1,3806959.2,0,1804.8,4732.8,140630.7,13898.2,801.8,1323.4,1183,1901356.8,75,150,801.8,220,42105,25,0,0
"26",46,6859,1002.4,49157.6,3838713.1,0,1579,5289.3,130069.4,13417,841.8,1378.5,942.2,1886304,50,80.2,741.6,190,45613.8,40,0,0
"27",47.7,7380.2,1343.2,52675.1,3947765,0,1664.2,5364.5,133613.2,12254,751.5,1223,1002,1895820.8,100,25,741.6,210,45613.8,325.5,0,0
"28",49.5,7300,1242.8,52675.1,3796432.8,5847.9,2732.3,5565,137122,12996,781.8,902,1443.6,1911865.6,112.5,125,821.6,190,45613.8,100,0,0
"29",51.3,6598,1303.2,45648.8,3673170.9,0,1930,5565.3,130104.5,12414.2,861.8,1082.8,1152.8,2008235,50,50,862,250,38596.3,225.5,0,0
"30",53,7099.4,1303.2,52675.1,3690924.5,0,2331,5640.3,133613.2,11932.8,927,1303.3,1423.4,1885984,37.5,100,701.2,260,45613.8,20,0,0
"31",54.8,7279.8,1403.6,52675.1,4197553.1,0,1804.6,5816,144174.5,13477.2,761.6,1378.5,1082.4,2332889.6,112.5,120,902,370,45613.8,120,0,0
"32",56.6,6738.4,1182.6,52666.3,4538884.2,0,2481.5,5840.8,144174.5,13116.2,902,861.8,1503.6,2084552.1,137.5,150.3,676.3,187.5,45613.8,175,0,0
