"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"1",30.1,-1203.175,1264.0375,38119.6625,3918383.625,-2192.9625,-296.2625,266.5125,110589.925,-1135.75,-380.35,103.475,713.2625,1582131.05,-41.75,-22.6,-95.1500000000001,81.25,33917.9125,-148.3625,0,0
"2",31.8,-1604.375,1083.6375,41593.3625,4544590.725,-2192.9625,-472.0625,893.0125,107081.225,-734.549999999999,-139.85,183.675,151.8625,1852057.45,45.75,10.7,165.65,-58.75,47988.0125,-108.3625,0,33.3
"3",33.6,-1022.775,923.2375,48654.6625,5624934.425,2192.9375,-71.0625,818.0125,110589.925,-473.75,-104.65,123.475,412.4625,2266822.25,-16.75,-42.6,-155.15,81.25,51531.8125,-28.1625,0,0
"4",35.4,-320.775,1324.2375,38119.6625,5477145.825,3654.9375,-421.7625,-209.9875,103537.325,-1015.15,271.15,108.475,532.8625,2356198.25,83.25,77.7,-115.35,231.25,51496.7125,91.8375,0,0
"5",37.1,-1524.175,1424.6375,38084.5625,5255393.225,1315.8375,-296.5625,-234.9875,121168.825,-213.15,-240.05,103.275,492.6625,1488851.05,83.25,44.1,45.25,41.25,30409.2125,-68.3625,0,0
"6",38.9,-1503.975,1083.6375,34610.8625,3376562.525,-2192.9625,-647.2625,918.0125,121168.825,-875.15,-380.65,-397.925,452.6625,1455183.25,58.25,117.8,-14.95,1.25,40935.4125,-13.0625,0,0
"7",40.7,-2205.975,1204.0375,38084.5625,4875430.425,-2192.9625,-898.2625,918.3125,107046.125,-333.349999999999,-159.65,163.475,833.8625,2135103.85,58.25,2.7,5.04999999999995,-48.75,47988.0125,-63.3625,0,0
"8",42.4,-1804.975,1103.8375,38084.5625,5037324.125,-2192.9625,-597.5625,-641.1875,100028.625,-834.75,-129.65,-217.525,923.8625,2030188.65,-16.75,-22.6,85.25,-78.75,44444.2125,-63.3625,0,0
"9",44.2,-1644.575,863.0375,38119.6625,4530590.425,1315.8375,-467.0625,-761.3875,103537.325,-834.75,-79.65,-16.7250000000001,553.0625,1892134.25,45.75,102.7,-115.35,11.25,44479.2125,-148.3625,0,0
"10",46,-1002.775,1003.4375,38084.5625,4484906.625,3654.9375,29.4375,-119.587500000001,103502.325,-714.549999999999,-220.25,183.675,-28.7375,1690905.45,33.25,127.4,5.04999999999995,71.25,40935.4125,-138.3625,0,0
