"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"22",67.2,NA,702.7375,38084.5625,3851542.125,NA,NA,NA,99993.525,NA,NA,NA,NA,1748678.25,NA,NA,NA,NA,33917.9125,NA,0,0
"23",68.9,NA,722.6375,41628.3625,4822694.125,NA,NA,NA,96484.825,NA,NA,NA,247.0625,1664819.05,NA,NA,NA,NA,40935.4125,NA,0,0
"24",70.7,NA,722.6375,44268.7625,4386345.925,NA,NA,NA,99993.525,NA,NA,NA,452.6625,1988779.15,NA,NA,NA,NA,44444.2125,NA,0,0
"25",72.5,NA,943.2375,44268.7625,4161084.425,NA,NA,NA,100028.625,NA,NA,NA,432.4625,1712051.05,NA,NA,NA,NA,33917.9125,NA,0,0
"26",74.2,NA,742.4375,44268.7625,4505924.225,NA,NA,NA,96519.825,NA,NA,NA,372.2625,1482726.25,NA,NA,NA,NA,40935.4125,NA,0,0
"27",76,NA,802.8375,38084.5625,4231574.625,NA,NA,NA,100028.625,NA,NA,NA,613.0625,1725606.25,NA,NA,NA,NA,40935.4125,NA,0,0
"28",77.8,NA,782.8375,34575.8625,4157610.625,NA,NA,NA,96484.825,NA,NA,NA,512.6625,1584134.25,NA,NA,NA,NA,40970.5125,NA,0,0
"29",79.5,NA,461.6375,41628.3625,4175259.225,NA,NA,NA,100028.625,NA,NA,NA,211.8625,1570470.25,NA,NA,NA,NA,40935.4125,NA,0,0
"30",81.3,NA,582.2375,44268.7625,3767086.425,NA,NA,NA,100028.625,NA,NA,NA,NA,1646425.45,NA,NA,NA,NA,33917.9125,NA,0,0
"31",83.1,NA,802.6375,34575.8625,4463713.925,NA,NA,NA,99993.525,NA,NA,NA,592.8625,1475001.45,NA,NA,NA,NA,33917.9125,NA,0,0
"32",84.8,NA,742.6375,38084.5625,4101330.025,NA,NA,NA,100028.625,NA,NA,NA,452.4625,1466214.25,NA,NA,NA,NA,47988.0125,NA,0,0
