"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"17",30.1,6959.2,1563.8,42140.1,3923098.5,0,2155.8,5640.5,112490.5,12614.8,601.3,1223,1343.2,1599667.2,12.5,100,801.8,300,35087.5,40,0,0
"18",31.8,6558,1383.4,45613.8,4549305.6,0,1980,6267,108981.8,13016,841.8,1303.2,781.8,1869593.6,100,133.3,1062.6,160,49157.6,80,0,33.3
"19",33.6,7139.6,1223,52675.1,5629649.3,4385.9,2381,6192,112490.5,13276.8,877,1243,1042.4,2284358.4,37.5,80,741.8,300,52701.4,160.2,0,0
"20",35.4,7841.6,1624,42140.1,5481860.7,5847.9,2030.3,5164,105437.9,12735.4,1252.8,1228,1162.8,2373734.4,137.5,200.3,781.6,450,52666.3,280.2,0,0
"21",37.1,6638.2,1724.4,42105,5260108.1,3508.8,2155.5,5139,123069.4,13537.4,741.6,1222.8,1122.6,1506387.2,137.5,166.7,942.2,260,31578.8,120,0,0
"22",38.9,6658.4,1383.4,38631.3,3381277.4,0,1804.8,6292,123069.4,12875.4,601,721.6,1082.6,1472719.4,112.5,240.4,882,220,42105,175.3,0,0
"23",40.7,5956.4,1503.8,42105,4880145.3,0,1553.8,6292.3,108946.7,13417.2,822,1283,1463.8,2152640,112.5,125.3,902,170,49157.6,125,0,0
"24",42.4,6357.4,1403.6,42105,5042039,0,1854.5,4732.8,101929.2,12915.8,852,902,1553.8,2047724.8,37.5,100,982.2,140,45613.8,125,0,0
"25",44.2,6517.8,1162.8,42140.1,4535305.3,3508.8,1985,4612.6,105437.9,12915.8,902,1102.8,1183,1909670.4,100,225.3,781.6,230,45648.8,40,0,0
"26",46,7159.6,1303.2,42105,4489621.5,5847.9,2481.5,5254.4,105402.9,13036,761.4,1303.2,601.2,1708441.6,87.5,250,902,290,42105,50,0,0
"27",47.7,7420.2,1162.8,42105,4890706.9,4385.9,2130.5,5740.8,105437.9,14139.2,902,1528.8,1243,1846297.6,87.5,80,821.8,190,45648.8,66.7,0,0
"28",49.5,6317,1262.8,45648.8,4521270.2,4385.9,1904.8,4793,101894.1,12935.8,776.5,1277.8,1002.4,1954086.4,175,120,701.2,210,38596.3,100,0,0
"29",51.3,6497.6,1262.8,45648.8,4644392.5,0,2306,4863,101929.2,13677.8,661.4,1042.2,1283,1693721.6,87.5,60,721.6,260,38596.3,75,0,0
"30",53,6758.4,1203,38596.3,4566989.4,0,1604,5590,118683.5,12233.8,927.3,1082.6,802,1819590.4,100,100,701.4,190,45613.8,80,0,0
"31",54.8,6838.6,1102.6,42105,3814046.5,0,1955,5715.5,98420.4,12093.4,651.3,1403.3,801.8,1743052.8,0,160.2,540.8,262.5,38596.3,160.2,0,0
"32",56.6,6838.6,1027.3,38596.3,4609234.5,0,1804.5,4813,105437.9,12675,661.2,1228,1202.6,1568313.6,100,125,540.8,240,42140.1,180,0,0
"33",58.3,6618,902,45648.8,3937203.7,4385.9,1955,5640.3,101894.1,13136,480.8,1253,681.2,1851769.6,50,220.2,781.8,340,42105,80,0,0
"34",60.1,6397.4,1082.6,43859.4,4408570,0,1729.3,4913.3,101929.2,12053.4,882,1228,1202.8,1898804,100,267,661.2,330,45613.8,350.5,0,0
"35",61.9,6517.6,922,38596.3,3740082.3,0,2125.6,5891,101894.1,12354.2,601,982.2,862,2081475.8,125,160,977.3,210,35087.5,220.2,0,0
"36",63.6,6597.8,1002.2,42105,3842186.8,7017.5,2030,4552,101894.1,13096.2,761.6,1278.3,1062.4,1670617.6,50,200.3,842,230,45613.8,75,0,0
"37",65.4,6477.6,942.2,42105,4348850.3,5847.9,2030.3,5088.8,101929.2,12133.6,541,922.2,741.6,1322656.5,100,25,581,240,42140.1,125,0,0
